ix,name,street,city,postalcode,duns,countrycode
5d2e9e3d-c688-4165-ab80-8f75b27f9c05,selex es spa sener azur,piazza monte grappa,rome,195,339051809.0,IT
e42f6b6c-d151-45d3-bcf6-20a84d3ecca2,temai ingenieros sl temai ingenieros sl temai ingenieros sl,10 calle de rivas,coslada,28821,,ES
39584f83-2646-4e1d-b77c-3c4def0f4935,rost graphisches systemhaus gmbh,holderacker strae,stuttgart,70499,,DE
6ea6ed15-338f-4b5d-ae0d-a3f3682dc303,netmakers,rue du 1er mai,nanterre,92000,,FR
81ff1e9f-0c0d-417f-b4ed-9323d24d4971,elettronica gmbh,10 am ham bruch,meckenheim,53340,,DE
d03b0fcc-117b-468e-9385-de80f2dcc2f7,tintoreria macias sl,5 calle tomas cologan osborne,el puerto de santa maria,11500,,ES
aaa5650b-da51-497a-89e3-5e097a1bca00,gregor chemie gmbh,8 homburgstr,eschershausen,37632,,DE
1bd2d98a-3f8b-4256-9b66-ad93a10a34e6,tauchsportservice,5 hofwies,stuhlingen,79780,,DE
3b4a9463-6af7-4ff6-8570-a3d1c6ff0209,pratt whitney canada,4 dr ernst zimmermann str,ludwigsfelde,14974,,DE
a06752f3-83a0-4125-84b5-1a81255892c3,acmos chemie gmbh und co,industriestr,bremen,28199,,DE
fb3921f1-43bb-40b4-a18b-19163f92d90e,barth blumen,60 raiffeisenstr,unterschleissheim,85716,328208322.0,DE
b5167696-a05d-455f-a889-da8499eef0b2,testo se co kgaa,1 testostr,lenzkirch,79853,,DE
f0ec3f43-5828-4789-acaf-f28b270270da,r g gmbh,7 im meiel,waldenbuch,71111,,DE
98a23369-ccf6-485c-bbf3-ad59ed830583,rae france,rue de la fee aux eaux,vernaison,69390,,FR
7eb83931-551d-4a82-b199-39bf3436a4fc,vieweg gmbh,13 gewerbepark,kranzberg,85402,325718823.0,DE
8a4ebdbd-fc08-4884-bad4-26ac0a302400,stahlgruber gmbh co,margot kalinke str,munich,80000,,DE
0c07244b-a742-4612-9280-7cada7877700,fako heinrich a anton,159a suderstr,hamburg,20537,,DE
c81cca30-bd86-4cbb-8769-bca046392adc,tetraguard systems gmbh,24 kasinostrae,troisdorf,53840,3332694.0,DE
e8b86147-6de4-4c17-a288-6a0488fe4d87,buero wenger,119 manchinger str,ingolstadt,85053,312568929.0,DE
6097f4c6-8515-41fb-b5e5-549c81140848,bildungswerk der wirtschaft hamburg,10 kapstadtring,hamburg,22297,,DE
9511612e-2d51-42a9-b1a1-26a4f813f079,adf technologies adf technologies adf technologies,6 avenue jean monnet,colomiers,31770,,FR
32009d04-4cfb-4819-8998-29d4466cc52a,raasch luftfilter,11 13 scharrenberger str,solingen,42699,316424134.0,DE
22fa259d-6407-471f-b917-070f5972a450,aeronix produkte peter magin,5 albert einstein str,walldorf,69190,,DE
3b7341ce-0a70-45fd-bb74-c09dcbdd076b,marconi selenia communications spa,1a via ambrogio negrone,genoa,16153,,IT
dc1fbe70-c637-4540-8211-648446d29374,drahtwerk elisental w erdmann,40 werdohler str,neuenrade,58809,,DE
41cd604b-4da1-491a-94c9-1f061d849a1e,manuel riesgo sa,00 avenida real de pinto,madrid,28021,,ES
546c2c52-71cd-4880-ad20-e0e9a0ff2cc6,licatec gmbh,7 erzstr,brand erbisdorf,9618,330944281.0,DE
e6a61f64-9276-436f-b550-061b45dac2b9,industrie elektronik brilon gmbh,40 almerfeldweg,brilon,59929,,DE
642a1d31-ea3f-45fe-b051-d0b761c3f2f6,nord schrott gmbh,30 lilienthalstr,flensburg,24941,320637101.0,DE
28874a33-cb76-4a3d-8d25-4542c38f44cd,zarm technik ag,am fallturm,bremen,28359,,DE
65d52735-e8b1-460e-b331-570ec7970b4e,performance plastics products 3p performance plastics products 3p gmbh performance plastics products 3p,27 max planck str,karben,61184,,DE
ba8b6218-4139-40f4-8209-98d0ad3ca710,plastiques poppelmann,3 rue r schuman,rixheim,68172,57636483.0,FR
eef729a2-3311-46d5-85b2-403e417981cf,dichtelemente arcus gmbh,16 beckedorfer bogen,seevetal,21218,313821894.0,DE
06045ef8-7c49-4a97-86f3-71ba99ba4b91,temai ingenieros,10 rivas,coslada,28821,46234408.0,ES
8af3a891-684c-46c9-9efc-77a0f3473f11,lapp systems gmbh,5 oskar lapp strae,stuttgart,70565,31792249.0,DE
b7be227e-5aa5-4ac3-860f-1fad3f29bd37,abc tools spa,via stefano canzio,milan,20131,,IT
e6119ac4-fc94-4b36-9988-61b152b079ea,euroshine valeting,69 ravensden road,bedford,mk41 0jy,,GB
e8e5ef88-d4b5-4868-96d3-821b1cde5dd5,gloria gmbh,diestedder str,wadersloh,59329,,DE
8f518e93-6c50-4fa8-90ef-b2f176e72cd4,gbc deutschland gmbh,40 42 uferweg,gelnhausen,63571,333234206.0,DE
f6d4c1fe-3a07-47e4-b62e-2face8f7fffa,honeywell international inc,4150 lind ave sw,renton,98057-4973,602570855.0,US
af561fb1-8784-422a-8d18-9225b0faab14,hc pacific,19844 quiroz ct,walnut,51577,57356776.0,US
791834ad-aa5b-436a-8979-da54abd3b31f,aha zweckverband abfallwirtschaft r,karl wiechert allee,hanover,30625,,DE
1244efc0-c35e-4c32-a0ed-ad80e0356feb,le manoir de gressy,chemin des carrosses,gressy,77410,383204575.0,FR
accfff68-d516-438a-ac8b-6a625e3ac191,grupo proyemer sca,s n carretera a lagos del serrano,el ronquillo,41880,,ES
0cdda6c2-c74c-401d-bb28-17cf71d70833,lambrecht wilhelm gmbh,65 67 friedlnder weg,gottingen,37085,315859603.0,DE
f9c1cd63-7577-4b35-98e5-2bcb9555508e,mdai mobile solutions gmbh,24 hans urmiller ring,wolfratshausen,82515,342595262.0,DE
e86bc269-b648-4d44-8899-f13cce1cf5d7,pulch lorenz gmbh,am untergra3n,march,79232,,DE
17673c8f-60ba-4c85-8368-89540511fffd,laystil sa,avinguda generalitat,abrera,08630,,ES
63e87fe1-3a54-4ce8-95dc-e8248ad69c55,erich grau gmbh,3 7 uhlandstr,sersheim,74372,31613993.0,DE
9100ac66-10a4-49dc-9a22-0c63ccb024e6,knab gmbh,4 himmelkronstr,bayreuth,95445,,DE
bdcb5ed2-0f20-4463-91de-dfbd923525d5,systempartner computervertriebs,wrzburger s trasse,aschaffenburg,63743,32898285.0,DE
ca468513-05ac-41ed-be6b-8eb2f032d551,reiter gmbh,weddigenstr,augsburg,86179,31888058.0,DE
ed6c58f8-c91d-48b4-9dc7-094dce45bdc4,fedota ing giuseppe,via padre f lancellotti,oppido lucano,85015,,IT
d4ff295b-3a15-4f7e-9111-c9b87f19ea71,honeywell aerospace,190th st,torrance,25250,,US
48a1e774-05cc-41e5-806a-7eef92e9cdf7,lm therm elektrotechnik ag,15 sulzbachstr,aldersbach,94501,,DE
41b06fb4-e253-4c9f-89dc-6aabc2f76008,aero electronic malter sikora gmbh,1 am birkenbhl,herzogenaurach,91074,507370836.0,DE
ce8a3993-e248-48e8-a594-7718e3e530b3,abb automation gmbh,6 grner weg,friedberg,61169,344889824.0,DE
12dd8563-1cab-409f-b272-7e7304b32abc,alpha taxis,56 rue albert,paris,75013,391949286.0,FR
0dd38705-9e3c-4ce6-bedf-0a7dcae7e9d8,hydro cleansing ltd,hcl house beddington farm road,croydon,cr0 4xb,239268969.0,GB
a8ec99a6-2f48-4442-95f6-02c9c6fb246a,vtr,43 steinheide,tonisvorst,47918,,DE
13688540-436c-46ea-996a-2061091e8e9a,ost und mitteleuropa verein,36 ferdinandstr,hamburg,20095,326404191.0,DE
ddc40482-8105-4b17-a153-64b67db32caa,snap on industrial germany,10 willettstr,mettmann,40822,,DE
c3470a67-8ae3-475d-af93-0323556908e5,latim sa,44 rue roger salengro,fontenay sous bois,94120,,FR
e41a7166-03f0-4cc4-9017-31338084ab04,brklin ohg,haherweg,dusseldorf,40231,325678258.0,DE
28c9bf9a-2abd-4adc-959c-a346d8fa9d62,performance plastics products 3p gmbh,27 max planck str,karben,61184,,DE
fca9ce98-be01-4fe7-af0c-8db12f62d6be,kfv kasse,13 helm str,asselfingen,89176,,DE
b04a972a-514d-4746-b026-c1c4184ae6b7,pz planen und zelte gmbh,5 aindlinger str,augsburg,86167,319871752.0,DE
7461a27b-ccae-410c-ad8d-26e06a491013,sam screws and more gmbh,43 virchowstr,leverkusen,51373,340886743.0,DE
83aed1a5-7a93-47df-ad3c-e02930acf68f,gorlo,12 am bhl,gerbershausen,37318,342972085.0,DE
b37479a6-1be0-435f-8d93-08e98199e844,faure herman,route de bonntable la monge,la ferte bernard,72400,278699061.0,FR
28f0feb9-9b22-4f25-b9ae-592526ad3fa4,blumenhof frey,wa3rmbachstraerasse,unterschleissheim,85716,,DE
ba79bdef-c184-4c9b-bd8e-6dad4340b35f,kerb konus vertriebs gmbh,7 wernher von braun str,amberg,92224,,DE
3c047412-bc14-4671-a8fb-92d4c9cef1e3,sg world limited,duchy road,crewe,cw1 6nd,536465164.0,GB
4cfb01da-f0a0-49d4-8587-5f48590aba15,kavlico corp,14401 princeton ave,moorpark,93021,8267262.0,US
32f433b3-de05-46f7-b096-e4bc6323da86,sogeti high tech,bp n 90076,blagnac,31700,,FR
1811fb7c-9f83-45c9-89f7-aee2e1839df3,tui limited,esplanade,sthelierjersey,je11ft,,GB
a939e3e1-5e18-4f7b-bd49-79fc8c279b69,honeywell aerospace,23500 w 105th st,olathe,66061-8425,614705783.0,US
5d82d20c-4069-479a-b4ed-4bcd281960f3,essentra components gmbh,19 lauterbachstr,geretsried,82538,313090787.0,DE
32571bf3-d3d2-4b51-913b-6f84a9aded27,lapp gmbh und co kg,25 schulze delitzsch str,stuttgart,70565,316086383.0,DE
86c8695e-fbf0-433d-8a2f-659b461d9008,halco iberia sa,pq empresarial sant cugat,sant cugat del valls,8174,464727759.0,ES
77db3165-1b76-4bb7-bce6-abf534a1a3b2,slv schweisstechnische lehr,37 schachenmeierstr,munich,80636,329291983.0,DE
eb7bae3c-2555-416d-890d-6edcac1bd6f0,elektro automatik,33 35 helmholtzstr,viersen,41747,342379806.0,DE
dc8d1a61-a9f9-4b37-a68c-de2301684f98,wmh herion antriebstechnik gmbh,stanglmuehle 9 11 1,wolnzach,85283,331893797.0,DE
cbe3c7e4-bdda-44c9-8609-b19decedba9f,ge aviation,cheltenham,cheltenham,gl52 8sf,67221824.0,GB
91c8e214-b690-4ec7-ad90-39290e05e30e,boote pfister gmbh,6 wahlweg,schwebheim,97525,,DE
3b69a348-8369-4ecd-b8bf-c131a55af4c4,notariat viii ulm,14 zeughausgasse,ulm,89073,,DE
58e9d4fc-e942-4218-95e0-2bcf0e09e732,wtd 81,bergstr,greding,91171,,DE
8d94d762-1eef-42a7-8e1c-e48f84d7a708,electrofluid systems,665 rue de la maison blanche,orgeval,78630,276361763.0,FR
9d6bc785-437e-4464-9d94-0483d691825a,honeywell consumables solutions sas,30 rue raymond grimaud,blagnac,31700,380951202.0,FR
7d8787c1-9f8c-42f0-b689-533d1d444a3f,rahmen shop de,7 industriestr,rothenburg ob der tauber,91541,341655724.0,DE
505938ae-8bfc-4cfa-a793-89ecb375dfae,hanhart gmbh co kg i i,33 hauptstr,gutenbach,78148,,DE
92537496-c401-43b3-a6f7-417f79fc0e90,pts automation gmbh,166 donatusstr,pulheim,50259,,DE
63643da0-9f75-463c-8e11-633f8c37b3e3,marconi selenia communications spa,1 a via negrone,genoa,16153,339927547.0,IT
ab3ef870-019b-4e31-9a3b-2d844468d51c,association deltas sqy,1 boulevard jean moulin,elancourt,78996,,FR
4c22ea5b-6bbe-44e1-9a6c-011bc2085e92,peddinghaus,halinghauser str,gevelsberg,58285,,DE
b2940ab5-5c44-471d-bc0e-a142524b4a58,stumpf,37b marienburger str,landshut,84028,,DE
b507374f-c1e9-4d99-bf80-39c889e17092,ge aviation systems ltd,arle court,cheltenham,gl51 0tp,211207784.0,GB
692fcdf3-281b-4a28-b18f-376c47fc39ff,netmakers,rue du 1er mai,nanterre,92000,260176907.0,FR
c6436756-606f-46a2-98b0-d4f800c5a653,gvf des dlr,kaniqswinterer str,bonn,53227,,DE
78ff3962-6e0f-40f3-8af8-3b3d5f38351c,hamilton sundstrand aerospace,4747 harrison ave,rockford,61108-7929,149872194.0,US
49dff353-3d85-4a2f-9a27-98d32dfc32ec,martin wei,4 birkenweg,ilmmunster,85304,312828019.0,DE
80c27449-6586-4dab-bbcd-f37a9dff2543,sport in,17 jesuitenstr,ingolstadt,85049,,DE
abd16599-4f54-44a3-a78a-4bfeb225f83c,shp,5 zeiss str,ratekau,23626,,DE
e72763f6-5365-4b33-ac9b-b025099abb19,macherey nagel gmbh und co kg,valencienner str,duren,52355,341183377.0,DE
486e3937-9701-41f5-bd31-cfe1730453fa,powerledsde,26 28 neustadter str,oldenburg,23758,,DE
c8efedca-4ae8-4378-b629-2a1cc067924b,marconi selenia communications spa,1 a via negrone,genoa,16153,,IT
c0890928-8faa-498a-8f45-f959e109277a,licatec gmbh,2 14 alfred nobel str,frechen,50226,316012194.0,DE
98d0d332-7a52-434a-bb5c-1be467236f05,binz ambulance und,21 am vogelherd,ilmenau,98693,342642038.0,DE
d85c45d2-cece-47f8-895a-e9d66606f29f,e a elektro automatik gmbh,31 37 helmholtzstr,viersen,41747,,DE
ccae9a88-829f-471f-9944-571bcb84e04c,lockheed martin,1801 state route 17c,owego,13827,,US
4d24a12c-a819-421c-8523-36f50f2f85c9,isocontrol sl,av ofelia nieto 0067,madrid,28039,,ES
3b15f832-546d-4acc-a8f2-ec74cbad0d0c,arrow iberia,75 calle albasanz,madrid,28037,,ES
faacdb94-9897-4999-9561-2c1ac2c7d0f2,hames gmbh,hererostrae,munich,80000,,DE
a78af68e-9553-4fdf-9223-27deba6d587d,dr ing paul christiani gmbh co,hermann hesse weg,konstanz,78464,,DE
ba852050-7b90-43c0-96f8-c1cf743a23e3,ge aviation ge aviation ge aviation,cheltenham,cheltenham,gl52 8sf,,GB
ec6e3c43-5de0-4adc-9f3f-5ff079668f22,plastiques poppelmann,3 rue r schuman,rixheim,68172,,FR
bc18e8e2-de1d-486b-adcc-751e0c5b275b,taxi candel jean,route de castelmaurou,saint loup cammas,31180,5440086.0,FR
f9d94010-51d7-4bd4-898b-4f93c3d85435,conrad electronic,14 16 binger str,mainz,55122,312613229.0,DE
f9a47b93-7a97-450d-af16-254bc462490a,hahnkolb werkzeuge gmbh,postfach 06 60,ludwigsburg,71606,,DE
b9287ffa-f8b6-42d9-95ea-a302a0d95b9a,muslim shopcom,31 an der brunnenstube,mainz,55120,,DE
b326c887-1536-4353-8351-03ea442bd6ab,seilflechter tauwerk,7 9 auf dem anger,brunswick,38110,,DE
f6c4cea8-4c43-448a-ad6b-50412968e16f,selex es spa,via laurentina 760,rome,143,339927556.0,IT
58da522b-992d-4bf1-92e6-24ba2c9049fa,aeroflex international ltd,school close,eastleigh,so53 4ra,,GB
c204c7b7-66fd-4e55-99a4-abf647dd6b3c,l amphitryon restaurant,chemin de gramont,colomiers,31770,779097252.0,FR
0675a2a8-73df-434f-9dcd-e15b278e7654,medicom service e k,wankelstr,korschenbroich,41352,537440336.0,DE
720277b6-0db4-440b-8f57-3755d0a66688,cif,11 rue charles michels,bagneux,92220,,FR
4bd3cfa4-9be3-4452-9b17-950bb95e4038,august schmelzer sohn gmbh,1 auf der acht,idar oberstein,55743,317535607.0,DE
e52f0da8-0e92-4ab8-b5ac-6a1a58c245cc,dirak,1 knigsfelder str,ennepetal,58256,312547397.0,DE
8ba3c958-38e0-47fc-8458-f98f52212ea0,aeroflex test solutions,monks brook ind pk,chandler s ford,so53 4ra,216834002.0,GB
e4e87c6a-8446-47b8-8b77-71738f48c518,assmann electronic gmbh,auf dem schffel,ludenscheid,58513,,DE
e974ef74-3bf5-45c2-9273-c44f73945a4d,tulli elettronica di tulli marcello,via francesco gai,rome,196,,IT
5a33b026-1e12-42ae-9d3d-334e7fa82f0d,gluetec,8a am biotop,geisenheim,65366,,DE
1b7312a0-4bbb-459b-b4e6-17087f36e5cd,sunaero,70 rue ampere,genay,69730,,FR
331e0689-dfff-4367-acda-689aad8986fb,hydraulik center dietz,18 heideland ost,handewitt,24983,,DE
a240b509-a6c8-433e-9712-4f802e7163bc,selex es spa,piazza monte grappa nr 4,rome,195,339051809.0,IT
b24a5771-a49a-4cf3-9b71-5aea388b538b,zarm technik gmbh,am fallturm,bremen,28359,,DE
278ba4c8-1221-40fa-87d1-3bdfcdb88a74,centro comercial chino antonio,6 ra da agricultura,lugo,27003,462425518.0,ES
6fe5c5bd-88d7-4993-9623-2dc65bb7f90b,curtiss wright,lambourne cres,llanishencardiff,cf14,211242694.0,GB
6d738788-aefc-4ddb-8622-99d2bbc44c0c,bedifol gmbh,august borsig str,konstanz,78467,312606563.0,DE
941ec1ab-0b44-4a66-abd6-69eead48b1ca,airtanker services ltd,airtanker hub raf brize norton,carterton,ox18,,GB
a34c487c-57c2-427a-932a-305ad48d15bc,thales uk limited,manor royal,crawley,,217452627.0,GB
3ac81de6-ebce-44f0-969a-50ecdd116eae,snap on tools,5 auf dem hls,mettmann,40822,32934672.0,DE
5aae09d4-7097-4d5b-8042-b931b3889aa7,kvt koenig gmbh,14 max eyth str,illerrieden,89186,,DE
95862890-3d47-4ed4-aff2-b677bd4be296,airflow lufttechnik gmbh,postfach 12 08,rheinbach,53359,318818127.0,DE
4ce5b1e1-5ef2-4506-ab31-9e2c7bf534db,wirtshaus in der au gmbh,pettenkoferstr,munich,80000,,DE
82dcb316-fbcb-46f9-9fef-3cffa9ac6643,duangta barz,landshuter allee,munich,80000,,DE
823ef152-e1b0-4f11-9884-b34a4a9076e5,leco instrumente gmbh,31 marie bernays ring,monchengladbach,41199,316721976.0,DE
d345e1a8-94f1-46b3-9d68-1b591762d31b,bit biether,da12tzhofer str 7,swisttal,53913,,DE
7ef31ca1-48f5-45e5-8d4a-30f269ce20ef,ingenieurkammer der freien,41 43 geeren,bremen,28195,326694234.0,DE
134e55ca-a655-4d9d-b997-77bffdca9bd9,manoir de gressy,chemin des carrosses,gressy,77410,,FR
0893b797-739f-4727-98c6-fa226c0581ce,harmony software ag,tischlerstr,isernhagen,30916,537603925.0,DE
54c89a0c-0e39-460b-aba1-729707dc941c,elettronica gmbh,10 am ham bruch,meckenheim,53340,,DE
c539d14c-f473-42d2-b4cf-dfd9fa13318a,data device corporation,11716 wilbur place bohemis ny,bohemia,11716,,US
dbf54700-b5e1-462e-842e-89aed301651d,krueger raumausstatter,693 konigswinterer str,bonn,53227,,DE
38012b2d-c47a-4d33-bd68-ffff9d14d48b,westland helicopters ltd,lysander road,yeovil,ba20 2yb,217538273.0,GB
4e1dc91f-9b8c-49e8-942e-f4b30dff0c3d,cleverbridge ag,2 4 brabanter str,cologne,50674,537461787.0,DE
08890639-7e99-4860-bd5f-e72b003fd376,spl patin,rue charles cros,surville,27400,525474904.0,FR
9c423197-fcb0-4585-95a4-c0c3d872a698,dr feierabend chemisches und,19 gllerstr,berlingen,54570,328067137.0,DE
7c11b51d-a53d-4441-8206-2d5be6d89120,acl digital ltd,lower road,london,se16 2xb,,GB
43e03f0e-ae8d-4c36-b200-485eb7b7133d,thales communications thales communications thales communications,83 85 rue emile brault,laval,53000,,FR
e6aee316-8b3e-4ede-8cbc-718c1ccb600a,edmund optics ltd,1 opus avenue,york,yo26 6bl,,GB
8a10ccca-eaae-4d31-9c4c-5e3a5dbdbeaa,floordirekt inh walter wesemeyer,markircher str,mannheim,68229,342768755.0,DE
ab957489-d1b6-4a1b-b664-c531c0fde388,copper and brass sales inc,5 sterling dr,wallingford,06492,,US
0358d8de-9bc1-4c4d-8748-fae2a29d2fc5,thales uk limited,manor royal,crawley,rh10 9ha,,GB
0c5ded04-c1ce-4fad-bac2-0f9c02464cd0,peter greiffer,58 albrecht drer ring,holzkirchen,83607,313394124.0,DE
b9f0d39e-a4be-42ba-aac0-96368cbfe282,pratt whitney canada,2 dr ernst zimmermann str,ludwigsfelde,14974,331130179.0,DE
cc928005-cf36-4611-8c3d-96e7727c6d20,quadrant connections ltd,unit 1 a1 m business centre,welham green,al9 7je,,GB
626debb6-bfff-4896-bb5e-1f7bde37064f,signal constructgmbh,4 brckenckerweg,niefern oschelbronn,75223,327823159.0,DE
1b932c6a-3719-4f78-ba6e-c4ffdf0cc344,hatfield and dawson consulting,greenwood ave n,seattle,98103,,US
661a0913-d82f-4186-b191-58a93c06ba0c,phoenix contact hmi ipc,29 kurze str,filderstadt,70794,,DE
cadb6587-02f9-4122-a7a8-3b7fa93038c8,ge aviation,bishops cleeve po box 162,cheltenham,gl528yb,211207784.0,GB
6067485f-d1c5-4174-aff8-0687983ae941,gesellschaft fr fertigungstechnik,28 rosenbergstr,stuttgart,70174,31829101.0,DE
88c9374e-3996-458c-bf90-985924808fe3,temai ingenieros,10 calle de rivas,coslada,28821,46234408.0,ES
cfb8ec8d-deb6-4d21-9aff-738a4431a652,business visum gmbh,dusseldorfer str,frankfurt,60329,,DE
c6498e19-1f43-4534-a9b3-6f90c596fab0,gps tchnologies gmbh,23a heinrich hertz str,langen,49838,,DE
3d206e69-5515-4374-acd9-87154a2626e1,airshop vetter luftfahrtbedarf,flug platz,pritzwalk,16928,,DE
0025e9ae-cd78-4208-9c8f-c7d7cf69ccd9,maschinenbau kitz gmbh,84 glockenstr,troisdorf,53844,315996355.0,DE
2568f61a-c706-43bf-aaec-c51bc214659a,poppelmann,3 rue robert schuman,rixheim,68170,57636483.0,FR
536899d7-c58c-451e-9f95-e991bbfc9cdc,rochester electronics ltd,phoenix park,saint neots,pe19,,GB
bc7b7e0d-2e09-4353-8f43-0dbef4e3def9,clickconcepts gmbh,12 hoher weg,ellwangen,73479,344129031.0,DE
322eb731-4698-4670-a1b8-70ce4ce6c2bb,thaysen telecom,23a am oxer,harrislee,24955,320641319.0,DE
6b1b704a-154c-4d01-aef4-e36eb3871112,copelbe,16 rue grange dame rose,velizy villacoublay,78140,263896649.0,FR
9e0a9062-681c-4e67-9dc2-c8c5fe20db5d,dynamic systems gmbh,11 inninge str,worthsee,82237,,DE
6ee09ef6-a4f7-4bf0-807b-53355ba73130,akka aeroconsiel ltd,bristol,bristol,bs347pz,216553403.0,GB
5e081f0e-e5e6-4e14-9c81-2e90337b75b6,werkzeugkoffer shopde,rosenstr,ziegendorf,19372,312585066.0,DE
5579240e-0518-4b54-9f1a-d04a89569355,hubert waltermann eisenwaren,4 rt loh,balve,58802,341143894.0,DE
04552123-6b3f-4e4d-a74d-efb2dfd8cdf0,georg mattheus gmbh,24 falderbaumstr,kassel,34123,332678267.0,DE
5f10218d-9fb7-4340-b39f-6f0b7759ebab,clinter traducciones e,57 calle gran va,madrid,28013,468285916.0,ES
e0857916-6264-4ba0-9a5b-acfd4d88938a,tesa germany,32 netzestr,ludwigsburg,71638,,DE
878b2071-ff9d-4dbc-bcdc-44a71973d443,slv schweisstechnische lehr,37 schachenmeierstr,munich,80000,,DE
8bd0463e-afc7-40bd-a7b7-89611d86d7a5,kleintierzuchtverein manching,20 am burgfeld,manching,85077,,DE
4785cf9e-719c-4eb3-8d89-f93f1a6109d7,fischers,10 am hirschbach,gundremmingen,89355,342880072.0,DE
cbe8ff6d-706d-4ad8-8ee2-0b6f13706ce3,bals elektrotechnik,22 burgweg,kirchhundem,57399,317074672.0,DE
fc5a80a9-e73c-4612-977c-7c1091a416d4,alpha taxis,56 rue albert,paris,75013,,FR
1de5bcc9-212b-447f-a3f6-24bab1900e6e,schubert kunststoffbehaelter,319 truderinger str,munich,80000,,DE
0900a4d6-6ba4-452f-8b34-cf2bad17891a,plug dayhe sl,1 calle poligono,aldaia,46960,,ES
68923734-42eb-4c7a-8933-599b0dbd6fd6,modellbau deutsch,33 hindenburgstr,donauworth,86609,,DE
054aa318-2eaa-44a0-8d6f-168ec9c5d3f8,lloyds bank commercial finance sky,po box 10484,harlow,cm17,215591977.0,GB
110d2436-4ae6-4fd4-a855-04958479561e,l com inc,45 beechwood dr,north andover,01845,40199572.0,US
cce26ebb-988f-4b00-9ef5-c3dc46eb34de,ge aviation,evesham road,cheltenham,gl52 8sf,288525181.0,GB
6d6d1d3f-2467-4efb-8f73-cf4c8508e3a6,isocel management conseil,du lac ii,bordeaux,33300,762822153.0,FR
664d02a2-890c-4b1d-bbb7-69e51defdf47,alexander krasner gravierbedarf,27 wuppertaler str,schwerin,19063,,DE
5daf4ea3-5936-418f-abad-50d1fa407058,inforson sl,18 calle julio palacios,leganes,28914,,ES
8a9e4ab1-b635-4926-be7d-38bcb80ba489,mk medizintechnik,120 primelstr,puchheim,82178,,DE
530192aa-9d21-4a13-8eac-9bfed3839966,uk space agency,north star avenue,swindon,sn2 1sz,217621868.0,GB
25bd969a-6495-4d09-b990-480c4c0c7ebd,micro optic nosch ohg,2 berthold str,freiburg,79098,333121221.0,DE
1f772c01-3684-40c3-9b98-edd4439de116,delta computer products gmbh,rontgenstr,reinbek,21465,31634716.0,DE
141d83c1-415b-4962-8293-8c2ee55d2ee3,albert berner gmbh,4 bernerstr,kunzelsau,74653,,DE
427fff0e-c5be-4b45-8e79-3baf8e291f54,blyenburgh co,86 rue michel ange,paris,75016,,FR
c8047775-3948-4091-a220-9b0c5997612f,sigg strahltechnik gmbh,21 randenweg,jestetten,79798,320161771.0,DE
ab83db1d-cc15-4ce2-8ed1-b0d4d1a4089c,ge measurement control,fir tree lane,groby,le60fh,,GB
f807543d-f8a6-4fb6-a3ce-67d22505bff9,paul winter schule,bahnhofstr,neuburg an der donau,86633,,DE
5a53817a-ce5d-4ef7-a166-021ff3dc1750,trobak vertrieb,14 schillerstr,eckental,90542,,DE
ceee4324-77c5-416e-9dba-c7671a739b92,klettshop24de,blossiner str,heidesee,15754,,DE
6d75a9de-e4de-4545-9cbd-a710b2e67607,plug in electronic gmbh,am sonnenlicht,alling,82239,,DE
edadd42d-64ce-48dc-9efb-e5eae5d6facb,nea electronics inc,14370 white sage rd,moorpark,93021,9488545.0,US
7d0324f9-9154-48c7-8878-a47833da57a5,hodt korrosionsschutz gmbh,flurstr,wentorf bei hamburg,21465,317577443.0,DE
685d1a81-1c05-4b1c-89cd-01178cdcfe37,tesa germany,32 netzestr,ludwigsburg,71638,,DE
b5f16ae7-28aa-462c-8037-27713cbc53f8,frey blumenhof,mittenheimer str,oberschleissheim,85764,,DE
5678d159-5a83-479a-9d35-73e95f667371,hds ventilatoren vertriebs gmbh,1 glaswiesenstr,dorzbach,74677,,DE
8636d1a6-8ad6-4d4a-bbff-9c92c2bf3125,rts elektronik systeme gmbh,66 preysingstr,wolnzach,85283,341400579.0,DE
4b61a6e1-3242-44cc-9dd4-255103a89515,c stiefelmayer gmbh co kg,4 htten weg,wertheim am main,97877,313042822.0,DE
589eb4bd-9064-421d-a052-3a1ce45a83c5,sensortechnics gmbh,boschstr,puchheim,82178,315794797.0,DE
26f1006c-7e28-43fd-989f-03ec95177cc4,easy elox,86 ganghoferstr,munich,80000,,DE
a75b5bc0-f6b3-4a46-9d64-052eb2f742b8,georg pforr gefo gmbh co kg,16 holterkamp,ratingen,40880,317099893.0,DE
2b75cf9c-d51e-487c-aed3-3f995509b645,stulz gmbh,holsteiner chaussee,hamburg,22457,,DE
bb3e4157-f4ea-4df4-950f-dc0f720e0592,temai ingenieros,10 calle de rivas,coslada,28821,461592987.0,ES
2a07c334-af06-4de5-a069-2b649c4da7fe,shp primaflex gmbh shp primaflex gmbh shp primaflex gmbh,3 zeiss str,ratekau,23626,,DE
37603d42-9c7c-40a4-8719-522c9ba23ee0,amergint technologies inc,briargate parkway,colorado springs,80916,829274674.0,US
529cd6fd-4645-431f-b2cd-cdac45197c87,united parcel service,grlitzer str,neuss,41460,315081096.0,DE
c018f6b1-ab64-4be9-8f7e-ab00d9d52afd,adlon datenverarbeitung,99 kemptener str,lindau,88131,,DE
