ix_left,ix_right,y_true
6b20710b,501ad89f,0
6b20710b,536d4a08,0
6b20710b,6880aa5d,0
6b20710b,6afa4789,0
6b20710b,6b20710b,1
6b20710b,7deb146f,0
6b20710b,8c071814,1
6b20710b,a4ae9fc2,0
6b20710b,a90adf42,0
6b20710b,b25a948b,0
6b20710b,b507374f,0
6b20710b,b5706499,0
6b20710b,b85fa781,0
6b20710b,ba852050,0
6b20710b,cadb6587,0
6b20710b,cbe3c7e4,0
6b20710b,cce26ebb,0
6b20710b,d1d8f03c,0
6b20710b,de6a8251,0
6b20710b,eabdefc6,0
6b20710b,ee742779,0
6b20710b,f21fdcf5,0
6b20710b,f2560945,0
6b20710b,fbd826e1,0
6bb99b89,04e28b52,0
6bb99b89,2fa12ee8,1
6bb99b89,39c25b75,0
6bb99b89,3a841674,1
6bb99b89,4f3b00d1,1
6bb99b89,6bb99b89,1
6bb99b89,80c8decd,0
6bb99b89,82bd2594,0
6bb99b89,86a52f85,1
6bb99b89,88c0c030,0
6bb99b89,9bc7bcee,0
6bb99b89,b4f277e0,0
6bb99b89,d61633ba,0
6bb99b89,dc52465a,1
6bb99b89,dd2d6cef,1
6bb99b89,ddc40482,1
6bb99b89,f8c1836e,1
6bc2d697,3f70f47f,0
6bc2d697,6bc2d697,1
6bc2d697,777793d6,0
6bc2d697,f67ba778,0
6bec18c7,4a76574a,0
6bec18c7,70a8858c,0
6bec18c7,766d486f,0
6bec18c7,a4a69975,0
6bec18c7,ae5974ab,0
6bec18c7,ba862665,0
6bec18c7,cba7a0f0,0
6bec18c7,d52a7d8b,0
6bec18c7,dd3865d3,0
6bec18c7,e4450963,0
6bec18c7,ee99221d,0
6c39db4f,15e562a8,1
6c39db4f,174c424c,0
6c39db4f,2d652dca,1
6c39db4f,4c549e3e,0
6c39db4f,4c9d0555,1
6c39db4f,6c39db4f,1
6c39db4f,741c6dc2,1
6c39db4f,8dfcee76,0
6c39db4f,c9f2444f,1
6c6a77d1,06af930e,0
6c6a77d1,216daa64,0
6c6a77d1,3115d8aa,0
6c6a77d1,3220761f,0
6c6a77d1,61aea67f,0
6c6a77d1,70d5d628,0
6c6a77d1,760be353,0
6c6a77d1,a19caf28,0
6c6a77d1,ab98728a,1
6c6a77d1,b433a2a2,0
6c6a77d1,d5c901bc,0
6c6a77d1,d6f84052,0
6c9f5c5c,6c9f5c5c,1
6c9f5c5c,a832b927,1
6ce56c1e,37cee940,0
6ce56c1e,aa79a9e3,1
6cf58aaf,1a5e8d8e,0
6cf58aaf,31ac39d8,0
6cf58aaf,6cf58aaf,1
6cf58aaf,8b4cce49,0
6cf58aaf,c24f558f,1
6cf58aaf,e69eac90,0
6cf59033,0a1a9918,0
6cf59033,0be2de31,1
6cf59033,0c8b3066,0
6cf59033,258f846f,0
6cf59033,28942851,0
6cf59033,33efed80,0
6cf59033,35fe71cc,0
6cf59033,3d901ef0,0
6cf59033,3e5d53b0,0
6cf59033,4b084216,0
6cf59033,50d565bc,0
6cf59033,5c809139,0
6cf59033,6aa7e2b0,0
6cf59033,6b83425c,0
6cf59033,878ef369,0
6cf59033,87f5d711,0
6cf59033,9017414d,0
6cf59033,920b0099,0
6cf59033,9401fabb,0
6cf59033,97692657,0
6cf59033,97e8805b,0
6cf59033,9c20d524,0
6cf59033,9f6a5e14,0
6cf59033,a25238a4,0
6cf59033,ae4adbf6,0
6cf59033,b1d199ef,0
6cf59033,b24a5771,0
6cf59033,b911b552,0
6cf59033,ce28d270,0
6cf59033,d6659212,0
6cf59033,e0570d2c,0
6cf59033,e20bbf3a,0
6cf59033,e3dec733,0
6d6d1d3f,04df0c53,0
6d6d1d3f,06a44c5e,0
6d6d1d3f,3809244f,0
6d6d1d3f,3d27ce91,0
6d6d1d3f,43f2ef16,0
6d6d1d3f,6d6d1d3f,1
6d6d1d3f,f21e681d,0
6d738788,236da117,0
6d738788,63110fe0,0
6d738788,65330223,0
6d738788,6d738788,1
6d738788,75ac3319,0
6d738788,7c5a9f08,0
6d738788,8634d613,1
6d738788,a4438237,0
6d738788,a78af68e,0
6d738788,a9a9c1ad,0
6d738788,c8933b43,0
6d738788,e9348fbd,0
6d75a9de,a02c3c9c,1
6daee762,097ac87d,0
6daee762,1662a612,0
6daee762,607febc2,0
6daee762,6daee762,1
6daee762,9aa501ad,0
6daee762,ba4e7a10,0
6daee762,f27dc375,0
6daee762,f3e452f0,0
6dd6ba94,384a2b21,1
6dd6ba94,4f6c515a,0
6e01f520,6e01f520,1
6e01f520,ab00128c,1
6e17a467,009a86ad,0
6e17a467,0d248d0c,0
6e17a467,0ff7e72f,0
6e17a467,2a571313,0
6e17a467,3ac3d036,0
6e17a467,4d9fed60,0
6e17a467,50278134,0
6e17a467,572c004f,0
6e17a467,5bc679cc,0
6e17a467,625ca783,0
6e17a467,646c5c56,0
6e17a467,80f864f0,0
6e17a467,819eebf4,0
6e17a467,9672984d,0
6e17a467,9797cbd9,0
6e17a467,a25ba9bf,0
6e17a467,a74f8c2e,0
6e17a467,b02bd885,1
6e17a467,c26dbee6,0
6e17a467,c87ec7a2,0
6e17a467,d0fec07a,1
6e17a467,d47278a7,0
6e17a467,dbef00b8,0
6e17a467,e0a1ea00,1
6e17a467,e8748ac9,0
6e17a467,e9a8e8f8,0
6e17a467,ea3544e6,1
6e17a467,f8da5ed3,0
6e17a467,fa4e296c,0
6e17a467,fb4b0855,0
6e17a467,fb90481b,0
6e23c40a,3d6f0f45,0
6e23c40a,56d761be,0
6e23c40a,952b5e28,0
6e23c40a,accdc6b7,0
6e23c40a,df1df95a,0
6e23c40a,e46be1d9,0
6e2df51b,09eb8a81,0
6e2df51b,10086d8f,0
6e2df51b,2fe81810,0
6e2df51b,30af4e38,0
6e2df51b,34c850f5,0
6e2df51b,6cb788aa,0
6e2df51b,6e2df51b,1
6e2df51b,85606067,0
6e2df51b,a1bab05d,0
6e2df51b,aa48fb6e,0
6e2df51b,ee9187c7,0
6e2df51b,f74c6328,0
6e48f0b5,0297485a,1
6e48f0b5,300287fa,0
6e48f0b5,ba7ed2cc,0
6ea076cf,1b7312a0,1
6ea076cf,2cf0316d,0
6ea076cf,33e21d3f,0
6ea076cf,4adfdc99,0
6ea076cf,6ea076cf,1
6ea076cf,8309f3ec,0
6ea076cf,d4f42f93,0
6ea076cf,df8b52ad,1
6ea076cf,fa4ddffd,0
6ea6ed15,692fcdf3,1
6ea6ed15,a525dfc4,0
6ea6ed15,c767ce60,0
6ea6ed15,d8002680,0
6ee09ef6,2a052a6a,0
6ee09ef6,3262bf7b,0
6ee09ef6,6ee09ef6,1
6ee09ef6,7c10fef0,0
6ee09ef6,7cfb5e17,0
6ee09ef6,9735c81c,0
6ee09ef6,98e80af7,0
6ee09ef6,999ed839,0
6ee09ef6,a6d77802,0
6ee09ef6,c24e389a,0
6ee09ef6,cb139e93,0
6ee09ef6,dba9736c,0
6ee09ef6,e443a1ba,0
6ee09ef6,f1fffcc1,0
6ee09ef6,f4d4681f,0
6ee09ef6,f4e4eab2,0
6ee09ef6,fd547d4a,0
6ee09ef6,fff846c7,0
6ee56e9a,28fb12ac,1
6ee56e9a,5687372d,0
6ee56e9a,60f20152,0
6ee56e9a,6ee56e9a,1
6ee56e9a,92537496,0
6ee56e9a,a0a1b780,0
6f983ec3,0c1a84e5,0
6f983ec3,1390ffa6,0
6f983ec3,13fd66f7,0
6f983ec3,15ddb77a,0
6f983ec3,2ce998f9,0
6f983ec3,42a5e929,0
6f983ec3,46a13500,0
6f983ec3,501ad89f,0
6f983ec3,536d4a08,0
6f983ec3,6880aa5d,0
6f983ec3,6afa4789,0
6f983ec3,6b20710b,1
6f983ec3,7deb146f,1
6f983ec3,8c071814,0
6f983ec3,a4ae9fc2,0
6f983ec3,a90adf42,0
6f983ec3,b25a948b,0
6f983ec3,b507374f,0
6f983ec3,b5706499,0
6f983ec3,b85fa781,1
6f983ec3,ba852050,0
6f983ec3,cadb6587,0
6f983ec3,cbe3c7e4,0
6f983ec3,cce26ebb,1
6f983ec3,d1d8f03c,0
6f983ec3,de6a8251,0
6f983ec3,eabdefc6,0
6f983ec3,ee742779,0
6f983ec3,f21fdcf5,0
6f983ec3,f2560945,0
6f983ec3,fbd826e1,0
6fc8402e,8df7d4e4,1
6fe5c5bd,01513142,0
6fe5c5bd,5ac65fab,0
6fe5c5bd,6fe5c5bd,1
6fe5c5bd,7cb890b1,0
6fe5c5bd,958026c1,0
6fe5c5bd,c73f905d,0
6fe5c5bd,d5a6817d,0
6ffbeae6,f1e12a84,1
70145d3e,0ea2a037,1
70145d3e,6da9f2fa,0
70145d3e,70145d3e,1
705b8c5b,112efe74,0
705b8c5b,1242c6a8,0
705b8c5b,53229b80,0
705b8c5b,862a30ca,1
705b8c5b,f16e2326,0
705f3215,02a81e65,0
705f3215,099920dd,0
705f3215,705f3215,1
705f3215,870431fc,1
705f3215,d4866aca,0
705f3215,ef81f78e,1
705f3215,f6d4c1fe,1
705f3215,f7a9a181,1
70ee6c6c,70ee6c6c,1
70ee6c6c,f749d766,0
7102f3a6,34d143ed,0
7102f3a6,4c931d7b,0
7102f3a6,7102f3a6,1
710cebde,710cebde,1
710cebde,76ed7244,1
710cebde,f109bfdf,0
716a90f4,e442ea3c,1
71747e06,71747e06,1
71747e06,ed6089e2,0
720277b6,4eb0ae85,1
722f2d1e,4aede3ff,0
722f2d1e,722f2d1e,1
722f2d1e,e199c5d8,0
722f2d1e,ee39cba2,0
73616d1e,02a81e65,0
73616d1e,099920dd,0
73616d1e,705f3215,1
73616d1e,870431fc,1
73616d1e,d4866aca,0
73616d1e,ef81f78e,1
73616d1e,f6d4c1fe,1
73616d1e,f7a9a181,1
73a56e4d,207c1bba,0
73a56e4d,298e91d9,1
73a56e4d,5b8c8711,1
73a56e4d,864118ea,1
73a56e4d,a9b7c40b,1
73a56e4d,c00511a4,0
73a56e4d,e8ae025e,1
73a56e4d,ec3c8752,0
73d2b3e7,14339ac1,0
73d2b3e7,1f836032,0
73d2b3e7,44e6edfb,0
73d2b3e7,470133e7,0
73d2b3e7,6b1b704a,1
73d2b3e7,73d2b3e7,1
73d2b3e7,9424561f,0
73d2b3e7,b23905fc,0
73d2b3e7,b24e40e6,0
73d2b3e7,c73fc5ec,0
741c6dc2,15e562a8,0
741c6dc2,174c424c,0
741c6dc2,2d652dca,1
741c6dc2,4c549e3e,0
741c6dc2,4c9d0555,1
741c6dc2,6c39db4f,1
741c6dc2,741c6dc2,1
741c6dc2,8dfcee76,0
741c6dc2,a4c6cc64,0
741c6dc2,c9f2444f,1
744859fd,0900a4d6,0
744859fd,8251d75d,1
748923e9,748923e9,1
748923e9,7a09f3b4,0
748923e9,9688d212,0
748923e9,ae28fe30,0
748923e9,da60ece9,0
748923e9,e62a58cd,0
7554a1bb,34239c58,0
7554a1bb,3e9d6e26,0
7554a1bb,7554a1bb,1
7554a1bb,7e52c8c6,1
7554a1bb,9819ef91,0
7554a1bb,b85a80a4,0
7554a1bb,c33ede4d,0
7554a1bb,ce603890,0
7554a1bb,d0b1ce7b,0
7554a1bb,e5b8c3bc,0
7554a1bb,f006723a,0
7554a1bb,f4e1fcb6,0
7554a1bb,f593ae54,0
759e162c,3009cbca,0
759e162c,4fc025f1,0
759e162c,759e162c,1
759e162c,816d262e,0
759e162c,8ae6cdb0,0
759e162c,96a49b82,0
759e162c,9ac3c6f9,1
759e162c,a32da5d0,0
759e162c,ab83db1d,0
759e162c,aeba4b32,1
759e162c,bbdd15a5,1
759e162c,ee2457f9,1
759e162c,fc8bf3d0,0
75f17ff0,77774434,0
75f17ff0,90fc1d3e,1
762901d0,01097588,0
762901d0,0358d8de,1
762901d0,110f9d2d,0
762901d0,29dcbf38,0
762901d0,3a310ba4,1
762901d0,3c851f66,0
762901d0,41613d48,0
762901d0,41f2040c,0
762901d0,435913a2,1
762901d0,61f33364,1
762901d0,762901d0,1
762901d0,7eb2ab2a,1
762901d0,7f794d2b,0
762901d0,a6c201fb,0
762901d0,c48d2aae,0
762901d0,c5446e83,0
762901d0,d69b4304,0
764e1696,166354f9,1
764e1696,4df177f7,0
764e1696,617f9114,0
766fe422,07db72a6,0
766fe422,35475544,0
766fe422,61761d8b,0
766fe422,66a45fb8,0
766fe422,6e6808fa,0
766fe422,a1168201,0
7675fecc,0472d735,0
7675fecc,06cbd331,0
7675fecc,0ddea96b,0
7675fecc,1a0060f0,0
7675fecc,204e8e96,0
7675fecc,26ff52a3,0
7675fecc,589bcd4b,0
7675fecc,65490a1f,0
7675fecc,744b4470,0
7675fecc,8613a6c7,0
7675fecc,8638314d,1
7675fecc,a283a3f9,0
7675fecc,b6142e89,0
7675fecc,b7dff1be,0
7675fecc,c23d13e2,0
7675fecc,d96f5c2b,0
7675fecc,e89a398f,0
7675fecc,f1d5897c,0
7675fecc,f2f90760,0
7675fecc,f4df34e9,0
7675fecc,f8885e2b,0
7675fecc,ffaaef1a,0
76e834db,631e848b,0
76e834db,76e834db,1
76e834db,e26bfb28,0
76e834db,e324ad29,0
7783a664,385bcbef,1
7783a664,5adf2ef6,1
7783a664,7783a664,1
7783a664,8478b7cb,0
7783a664,d7e2147f,0
7783a664,d9996bd2,1
7783a664,e4af5c6f,1
77a53c30,0be1857c,0
77a53c30,0e8c1c0f,0
77a53c30,0fb3a5c9,0
77a53c30,12dd8563,0
77a53c30,148f3c1c,0
77a53c30,15534b20,0
77a53c30,1aa65910,0
77a53c30,1b3b6c7e,0
77a53c30,20fd1dca,0
77a53c30,21ee76eb,0
77a53c30,25915fe7,0
77a53c30,2a07374b,0
77a53c30,420f69f4,0
77a53c30,427fff0e,0
77a53c30,45007c12,0
77a53c30,45ebaab3,0
77a53c30,4aef01fb,0
77a53c30,4bfd2c94,0
77a53c30,524fcc4e,0
77a53c30,525f24e8,0
77a53c30,53957aaa,0
77a53c30,55209f03,1
77a53c30,5e9e1536,0
77a53c30,6092730c,0
77a53c30,61cf84a4,0
77a53c30,625f95de,0
77a53c30,665ac069,0
77a53c30,68a035f4,0
77a53c30,6bc4ca82,0
77a53c30,6c162913,0
77a53c30,731c2a47,0
77a53c30,77a53c30,1
77a53c30,77b05b34,0
77a53c30,8d4daff3,0
77a53c30,8f0a2f43,0
77a53c30,93c84aa9,0
77a53c30,9eaa9eea,0
77a53c30,ad10bc13,0
77a53c30,b3ee89d1,0
77a53c30,bc981c99,0
77a53c30,c35be655,0
77a53c30,c4227ffc,0
77a53c30,c72a962c,0
77a53c30,c8dbf7a8,0
77a53c30,c9c8aeaf,0
77a53c30,cea63042,0
77a53c30,d0f273e1,0
77a53c30,d7d17847,0
77a53c30,dca4ba3c,0
77a53c30,e5111dca,0
77a53c30,e670ecd1,0
77a53c30,e99ed83c,0
77a53c30,f2416445,0
77a53c30,f533c100,0
77c66fd9,0f77f9ee,1
77c66fd9,3978124b,1
77c66fd9,62417f75,0
77c66fd9,77c66fd9,1
77c66fd9,c4298d79,0
77c66fd9,c52d24d2,1
77c66fd9,f0ec3f43,1
77c66fd9,f925cc7a,0
77ca58f8,f4e0eea5,1
77d04dd9,386ab623,1
77d9d097,05107394,0
77d9d097,095790fb,0
77d9d097,0f21c66d,0
77d9d097,17bab210,0
77d9d097,1b8c6fa1,0
77d9d097,1bd46338,0
77d9d097,1d4e7ec9,0
77d9d097,1e5fe725,0
77d9d097,206e72a9,0
77d9d097,2211a5cc,0
77d9d097,2279f732,0
77d9d097,2b381635,0
77d9d097,3116e653,0
77d9d097,3b15f832,0
77d9d097,3b3b9e66,0
77d9d097,40548721,0
77d9d097,41cd604b,0
77d9d097,45069018,0
77d9d097,450e3511,0
77d9d097,4b5b8060,0
77d9d097,54c0ef0e,0
77d9d097,577ea176,0
77d9d097,5f978773,0
77d9d097,616e6677,0
77d9d097,653240ad,0
77d9d097,65835406,0
77d9d097,665d0333,0
77d9d097,6d9726e3,0
77d9d097,7091755c,0
77d9d097,72321cce,0
77d9d097,73b60553,0
77d9d097,811acbc5,0
77d9d097,85b437c5,0
77d9d097,86a034ae,0
77d9d097,86ca1988,0
77d9d097,89be0eea,0
77d9d097,90eea53b,0
77d9d097,914a1ace,0
77d9d097,91e8f44e,0
77d9d097,932c026a,0
77d9d097,94626ddf,0
77d9d097,957fecc4,0
77d9d097,98373637,0
77d9d097,9913e18c,0
77d9d097,9b775066,0
77d9d097,9ca8642e,0
77d9d097,a5526f50,0
77d9d097,a63f3679,0
77d9d097,aace33f6,0
77d9d097,ac348363,0
77d9d097,ac5716fe,0
77d9d097,b2348153,0
77d9d097,b5899225,0
77d9d097,b7648cbc,0
77d9d097,be329903,0
77d9d097,c1de123c,0
77d9d097,c75f51e9,0
77d9d097,c9078cf6,0
77d9d097,c9efa3f0,0
77d9d097,d605bab3,0
77d9d097,d6da07c7,0
77d9d097,d7d44d9f,0
77d9d097,d8021c22,0
77d9d097,da473681,0
77d9d097,dfa1de3f,0
77d9d097,e149186a,0
77d9d097,e1bada9c,0
77d9d097,e45e2878,0
77d9d097,e6287028,1
77d9d097,e88889d7,0
77d9d097,eaa7493f,0
77d9d097,ebd94ccf,0
77d9d097,ef51261f,0
77d9d097,f31467c2,0
77d9d097,f4ff4eae,0
77d9d097,f59b980f,0
77d9d097,f8e4ed3e,0
77d9d097,fd476cba,0
77d9d097,fd5d9b62,0
77d9d097,fea373c8,0
77d9d097,ffec98d7,0
77db3165,05e3710a,0
77db3165,05f8e2e0,0
77db3165,06afaee8,0
77db3165,080e9920,0
77db3165,09a99d3d,0
77db3165,0d6c62b8,0
77db3165,0ded4e5c,0
77db3165,101f9173,0
77db3165,13e982e5,0
77db3165,14952f7f,0
77db3165,15aba2c9,0
77db3165,1909bd77,0
77db3165,1c44fe0f,0
77db3165,1cab7ec1,0
77db3165,1de5bcc9,0
77db3165,1e6586fc,0
77db3165,1fc8a2d3,0
77db3165,22cafa33,0
77db3165,2320f218,0
77db3165,24abc8f2,0
77db3165,26f1006c,0
77db3165,2e664546,0
77db3165,2f4eaa5d,0
77db3165,2fa15d98,0
77db3165,33c72128,0
77db3165,37f7b674,0
77db3165,38153802,0
77db3165,38816555,0
77db3165,38fb9a44,1
77db3165,3a18bde8,0
77db3165,3d3397b7,0
77db3165,3d59e724,0
77db3165,42436462,0
77db3165,478a351c,0
77db3165,49ef3b8e,0
77db3165,4c9a97fa,0
77db3165,4ce5b1e1,0
77db3165,4dc43085,0
77db3165,50025e15,0
77db3165,51af1937,0
77db3165,55f75de3,0
77db3165,568f366b,0
77db3165,58d8df7b,0
77db3165,597a417e,0
77db3165,5d0dab3a,0
77db3165,5d7a7442,0
77db3165,5edf2905,0
77db3165,625107f1,0
77db3165,638b93ba,0
77db3165,6b1edbf4,0
77db3165,6b2f5e9b,0
77db3165,76457604,0
77db3165,7737264d,0
77db3165,78178c09,0
77db3165,79dbb4a2,0
77db3165,7b94fd2d,0
77db3165,7d16c292,0
77db3165,7d18f5b8,0
77db3165,84f7a10d,0
77db3165,85cc4387,0
77db3165,86cc1913,0
77db3165,878b2071,1
77db3165,8a4ebdbd,0
77db3165,8b92742a,0
77db3165,8ec80198,0
77db3165,8fc1c602,0
77db3165,90297c6c,0
77db3165,90336797,0
77db3165,975bdeab,0
77db3165,984abc8d,0
77db3165,9b611972,0
77db3165,9c1e34e4,0
77db3165,9e40cf27,0
77db3165,a19f342d,0
77db3165,a2387855,0
77db3165,a4d2de30,0
77db3165,a5c9f06f,0
77db3165,a6cfdb78,0
77db3165,a8ae1470,0
77db3165,aa1b847e,0
77db3165,abe3029d,0
77db3165,ae19e9b7,0
77db3165,af30affe,0
77db3165,af63f48f,0
77db3165,b14f22d6,0
77db3165,b5729da0,0
77db3165,b67216e7,0
77db3165,b7bce251,0
77db3165,b91edd30,0
77db3165,bb3664a8,0
77db3165,bc923a6d,0
77db3165,bcc5c575,0
77db3165,c11a0319,0
77db3165,c377d3b7,0
77db3165,c3d0d9b2,0
77db3165,c7d4b6f3,0
77db3165,c9d062be,0
77db3165,cb9663a1,0
77db3165,cc042b87,0
77db3165,d31e353c,0
77db3165,d48ce43a,0
77db3165,d6460cd4,0
77db3165,d92923e8,0
77db3165,da3c5e9d,0
77db3165,dd4ccf8c,0
77db3165,df39a4da,0
77db3165,e11059b7,0
77db3165,e1cffcf6,0
77db3165,e2962566,0
77db3165,e3d0291f,0
77db3165,e45965a4,0
77db3165,eb2c1b65,0
77db3165,edada1ae,0
77db3165,efa4be61,0
77db3165,f2be8148,0
77db3165,f3d65ad8,0
77db3165,f5f69908,0
77db3165,f65c120d,0
77db3165,f814e160,0
77db3165,f8663145,0
77db3165,faa0f634,0
77db3165,faacdb94,0
77e3fd62,77e3fd62,1
77e3fd62,8ab287a9,0
77e3fd62,c88a84fd,1
77f5274a,04b46041,0
77f5274a,0908a0aa,0
77f5274a,091fe774,0
77f5274a,270ec655,0
77f5274a,345e63df,0
77f5274a,3c6e8c4f,0
77f5274a,43a35bf0,0
77f5274a,5070ab1b,0
77f5274a,5d2e9e3d,0
77f5274a,64920ce2,0
77f5274a,77f5274a,1
77f5274a,7a4936e5,0
77f5274a,7bc5e9e7,1
77f5274a,83d098c9,0
77f5274a,8fcd15a7,0
77f5274a,967b7d73,0
77f5274a,97a76c1e,0
77f5274a,a203ce55,0
77f5274a,a240b509,0
77f5274a,a5b52d9c,0
77f5274a,a77a3fbb,0
77f5274a,adb29e37,1
77f5274a,afe75b2f,0
77f5274a,b52c7c8e,0
77f5274a,b54f1933,1
77f5274a,bc7276ac,0
77f5274a,bc958624,1
77f5274a,c42d1668,0
77f5274a,d45b3589,0
77f5274a,d48eca66,1
77f5274a,d89135ca,0
77f5274a,dcd8c6b5,0
77f5274a,e8652cfe,0
77f5274a,f6c4cea8,1
77f5274a,f8b688d9,0
782a5b93,05c4e905,0
782a5b93,0812de96,0
782a5b93,130f78c2,0
782a5b93,28c9bf9a,1
782a5b93,2944100f,0
782a5b93,2e9647f5,0
782a5b93,3226312e,0
782a5b93,33bdcce6,0
782a5b93,422b10d8,0
782a5b93,65c30068,0
782a5b93,65d52735,1
782a5b93,782a5b93,1
782a5b93,80bd2376,0
782a5b93,9cf746e7,0
782a5b93,da989736,1
782a5b93,e6f50811,1
784559d0,784559d0,1
785fd028,158bbb92,0
785fd028,a0e85051,0
785fd028,ab176db8,0
785fd028,bdab9f8b,0
785fd028,c21ef74c,0
785fd028,c7ffa910,0
7878c231,7878c231,1
7878c231,92069be6,0
7878c231,94bc45d3,0
787940de,225abc01,1
787940de,270ec655,0
787940de,37fa1e22,1
787940de,3b7341ce,1
787940de,63643da0,1
787940de,c8efedca,1
78b4a267,01879d06,0
78b4a267,0c1c75cf,0
78b4a267,1b69ccb6,0
78b4a267,1bc1ab2a,0
78b4a267,1cdf9fef,0
78b4a267,1d4e5430,0
78b4a267,232c9e3c,0
78b4a267,256bfed8,0
78b4a267,2c71aec6,0
78b4a267,303825e9,0
78b4a267,34152c07,0
78b4a267,42778260,0
78b4a267,591099fe,0
78b4a267,6602b62d,0
78b4a267,78b4a267,1
78b4a267,7d694999,0
78b4a267,8b5d81b9,0
78b4a267,8e71eb0a,0
78b4a267,979268d4,0
78b4a267,a2a01d80,0
78b4a267,aab3e1ca,0
78b4a267,e1cd2dc2,0
78b4a267,e41a7166,0
78b4a267,f27261f1,0
78b4a267,f6b69da9,0
78b4a267,fa8258f7,0
78b4a267,fb4d779a,0
78b4a267,fd23adb9,0
78b4a267,fd3bac22,0
78cbcaf9,78cbcaf9,1
78cbcaf9,7bb5c03f,1
78cbcaf9,9b486045,1
78ff3962,08798f70,0
78ff3962,253ce464,1
78ff3962,4af3a76c,1
78ff3962,4c115719,1
78ff3962,4f288ed6,0
78ff3962,78ff3962,1
78ff3962,7b0fa060,0
78ff3962,85defdc1,1
78ff3962,bb49d430,0
78ff3962,ec8b00e5,1
78ff41ff,1bdc0c55,0
791834ad,34239c58,0
791834ad,3e9d6e26,0
791834ad,7554a1bb,0
791834ad,7e52c8c6,0
791834ad,b85a80a4,0
791834ad,c33ede4d,0
791834ad,ce603890,0
791834ad,d0b1ce7b,0
791834ad,e5b8c3bc,0
791834ad,f006723a,0
791834ad,f4e1fcb6,0
791834ad,f593ae54,0
79394802,0a31801e,0
79394802,0c5b0567,0
79394802,1190ed03,1
79394802,19049390,0
79394802,1c237637,0
79394802,259df145,0
79394802,27aeb9c6,0
79394802,2944100f,0
79394802,2aee2bab,0
79394802,34b3f9ff,0
79394802,35e45100,0
79394802,370bd74d,0
79394802,39786c7e,0
79394802,4748d4ec,0
79394802,569ecab7,0
79394802,58221361,0
79394802,60da559d,0
79394802,61bd5c0a,0
79394802,68f9281d,0
79394802,6a34073f,0
79394802,71d680b3,0
79394802,7dd9f7c7,0
79394802,7f1edaa1,0
79394802,81251783,0
79394802,83b99c1f,0
79394802,8568644b,0
79394802,8f239e71,0
79394802,97377d64,0
79394802,99edf386,0
79394802,9bc60064,0
79394802,9c423197,0
79394802,a6caa7a2,0
79394802,ab4c8404,0
79394802,b025e040,0
79394802,b0370999,0
79394802,b60f09c2,0
79394802,c0a37e34,0
79394802,c7c7deb2,0
79394802,cab4c7e8,0
79394802,ceba1ca9,0
79394802,d1bba4b8,0
79394802,daeb8443,0
79394802,deaca020,0
79394802,df77044d,0
79394802,e2a2da69,0
79394802,f05e37d7,0
79394802,f1d2196f,0
79394802,f294a08a,0
79394802,fb884177,0
79394802,fd5dcc38,0
793de89f,793de89f,1
793de89f,e2dbddca,1
7994f026,5db25854,1
7994f026,7994f026,1
7994f026,c682e74b,1
79a01cd7,002c559b,0
79a01cd7,036c39fe,0
79a01cd7,05f23948,0
79a01cd7,0633cc75,0
79a01cd7,0c07244b,0
79a01cd7,150322b3,0
79a01cd7,1672ea75,0
79a01cd7,1d71df87,0
79a01cd7,22be1313,0
79a01cd7,24533b5d,0
79a01cd7,280904d3,0
79a01cd7,2a6a15cd,1
79a01cd7,2bde6f9b,0
79a01cd7,2d1296c3,0
79a01cd7,317b67a4,0
79a01cd7,322ea1e1,0
79a01cd7,3569f77a,0
79a01cd7,416bc525,0
79a01cd7,438f55f2,0
79a01cd7,463f5bf5,0
79a01cd7,48e97d3a,0
79a01cd7,4a9b4039,0
79a01cd7,4d1e81a5,0
79a01cd7,543cc599,0
79a01cd7,59b6e0d9,0
79a01cd7,5b7d08f9,0
79a01cd7,5be73b82,0
79a01cd7,5c033a4e,0
79a01cd7,6097f4c6,0
79a01cd7,62da40fe,0
79a01cd7,67b16b4b,0
79a01cd7,67fc19a2,0
79a01cd7,6b425170,0
79a01cd7,7501cdc9,0
79a01cd7,782ac561,0
79a01cd7,79a01cd7,1
79a01cd7,7e571f61,0
79a01cd7,87224afc,0
79a01cd7,8996cd9b,0
79a01cd7,8e0b3f0a,0
79a01cd7,96502f86,0
79a01cd7,97821d9a,0
79a01cd7,99d4e66e,0
79a01cd7,99ec7fe5,0
79a01cd7,abdce427,0
79a01cd7,b2dbd7a7,0
79a01cd7,b327fab0,0
79a01cd7,b55bfc9f,0
79a01cd7,b6a62cce,0
79a01cd7,b7181f13,0
79a01cd7,c0274a8f,0
79a01cd7,c4f5a3e9,0
79a01cd7,c5221387,0
79a01cd7,c6f46650,0
79a01cd7,c77b780e,0
79a01cd7,c8c3dc96,0
79a01cd7,cd7f0ea5,0
79a01cd7,ce81ffba,0
79a01cd7,d22baced,0
79a01cd7,d307aff1,0
79a01cd7,d53672e4,0
79a01cd7,d56af94b,0
79a01cd7,d7012694,0
79a01cd7,d7302eb5,0
79a01cd7,d8fa1b69,0
79a01cd7,f4f35c3f,1
79a01cd7,f5a796d3,0
79a01cd7,feaba798,0
79bdd228,592a73de,1
79c98d45,05e3710a,0
79c98d45,05f8e2e0,0
79c98d45,06afaee8,0
79c98d45,080e9920,0
79c98d45,09a99d3d,0
