ix,name,street,city,postalcode,duns,countrycode
04c2bc34,kalzbw reglab 4 cottbus,66 sielower landstr,cottbus,3044,,DE
89182ab0,gvf des dlr,k niqswinterer strae,bonn,53227,,DE
cca12802,tkl gmbh,7 grebbener str,heinsberg,52525,,DE
6e48f0b5,gross karlheinz,37 ulmenweg,zweibrucken,66482,,DE
8c476df0,adf technologies,6 avenue jean monnet,colomiers,31770,286032433,FR
1d00d08f,erich grau gmbh,3 7 uhlandstr,sersheim,74372,,DE
ba8ad6d2,eisenwarenteam vertriebsges mbh,58 edisonstrae,bergisch gladbach,51429,031356644,DE
60b92a14,edmund optics ltd,1 opus avenue,york,yo26 6bl,,GB
3a62f0be,eichamt landshut,1 rontgenstr,landshut,84030,,DE
27ac189d,vega grieshaber gmbh und co,113 am hohenstein,schiltach,77761,,DE
69805a0b,cepe forniture industriali srl,via lopi di sotto,castiglione del lago,06061,,IT
86fc7e07,ma co maritimes competenz,kahlbrandd eich,hamburg,20457,342194137,DE
7783a664,techspace aero sa,121 route de liers,herstal,4041,372380824,BE
08798f70,hamilton sundstrand,7002 po box,rockford,61124,051079937,US
42962be0,afl europe gmbh,2 benzstr,frickenhausen,72636,329800387,DE
bb49d430,hamilton sundstrand,7002 po box,rockford,61124,149872194,US
f9e55289,umt,15 lise meitner str,ulm,89081,333374796,DE
ee32e7b9,freundeskreis der bundesakademie,44 ossietzkystr,berlin,13187,,DE
12891d26,dga techniques aeronautiques,47 rue saint jean,balma,31130,,FR
ec2fc6a1,febrotec gmbh,76 frankfurter str,halver,58553,,DE
86d7c7bf,arex gmbh,4 dieselstr,neu ulm,89231,,DE
ebc2fccf,anodizados especiales,calle mallutz,ordizia,20240,,ES
501ad89f,ge aviation systems ltd,cheltenham,cheltenham,gl528sf,,GB
5b73dbc1,goodrich sensorsintegrated syst,14300 judicial rd,burnsville,55306-4890,080481707,US
25fa875a,suedruf kommunikations,14 dieselstr,dornstadt,89160,322815655,DE
6ea076cf,sunaero,70 rue ampere,genay,69730,,FR
10a76f60,glacier garlock bearings,9 ochsenbrunnenstr,heilbronn,74078,,DE
9bb9a739,hivitec,rue aim cotton,boisset saint priest,42560,,FR
4585aaf2,ng 911 imc,815 s highland st,williamsburg,52361-9333,828884101,US
79bdd228,blankenhorn gmbh,51 ruiter str,esslingen am neckar,73728,319015764,DE
429c5ea3,palmar compass,105 via pavia,rivoli,10098,,IT
97c71f2f,astro med gmbh,1 senefelder str,rodgau,63110,,DE
f144056d,quadrant connections ltd,green,hertfordshire,al97je,,GB
5e66b346,realfm e v,schiffbauerdamm,berlin,10117,,DE
e2af45bd,notariat viii ulm,14 zeughausgasse,ulm,89073,,DE
b77c7074,biccnet,3 boltzmannstr,garching,85748,,DE
4dd48241,siegle server workstations,250 kaiser friedrich str,duisburg,47167,,DE
424803ef,tulli elettronica di tulli marcello,via francesco gai,rome,196,,IT
c88f82c3,hirschmann gmbh,9 kirchentannenstr,fluorn winzeln,78737,,DE
b6fbcd7a,specialty fasteners components,unit d seymour wharf,totnes,tq9,,GB
34c833c9,industrie elektronik brilon gmbh,40 almerfeldweg,brilon,59929,,DE
642fe3e6,pressup gmbh,wandsbeker allee,hamburg,22041,313340213,DE
30725868,super micro computer spain sl,32 avenida jose luis goyoaga,erandio,48950,,ES
e8e7ecef,bardusch sa,poligono ind la estacion,meco,28880,,ES
2918dcb8,schuetz messtechnik gmbh,7a rheinstr,teltow,14513,324213826,DE
531ae142,cavotec fladung gmbh,26 heimbach,mombris,63776,332870737,DE
16a2f4f0,pro idee,205 auf der hls,aachen,52068,333463339,DE
a4a69975,prechter renner,2 siemensstr,wimsheim,71299,318241445,DE
199b0f77,stadtjugendring ingolstadt,25 jahnstr,ingolstadt,85049,,DE
8086977a,one time vendor gbp pspc,stevenage,ingelheim am rhein,55218,,DE
1da7f6bc,polytec pt gmbh,1 7 polytec platz,waldbronn,76337,,DE
e8ae025e,selex es ltd,2 crewe road north,edinburgh,eh5 2xs,023226769,GB
94564c01,re in retail international gmbh,nordring,nuremberg,90409,312665815,DE
dd584a78,sata io administration,3855 sw 153rd dr,beaverton,48612,002690149,US
31977c06,siemens ag,16 hartmannstr,erlangen,91052,,DE
42a5e929,ge aviation,cheltenham,cheltenham,gl52 7,,GB
5b8c8711,selex es ltd,crewe road north,edinburgh,eh52xs,,GB
7d49ff77,bundesanstalt f arbeitsschutz,1 25 friedrich henkel weg,dortmund,44149,344398474,DE
eb712390,amergint technologies inc,briargate parkway,colorado springs,80916,,US
aa79a9e3,kaffee management,22 josef feuser str,elsdorf,50189,,DE
dbbd7851,galileo avionica spa,2 via dei castelli romani,pomezia,00040,,IT
8670bf90,diagnosticum manching,6a ingolstadter str,manching,85077,,DE
4c9d0555,natixis factor,10 12 avenue winston churchill,charenton le pont,94220,390877715,FR
3e0ef0e6,simancas ediciones sa,pg municipal de dueas,duenas,34210,046215304,ES
b52c7c8e,selex es spa,12 via tiburtina,rome,185,434003576,IT
2ec03647,arex gmbh,4 dieselstr,neu ulm,89231,318217924,DE
913ad10b,elektro automatik,33 35 helmholtzstr,viersen,41747,,DE
43423aef,scharnhorst reincke gmbh,19 betsbruchdamm,martfeld,27327,329663025,DE
348def32,polyplas gmbh,kiebitzweg,emmerthal,31860,,DE
a37728be,blyenburgh co,86 rue michel ange,paris,75016,,FR
e670ecd1,copelbe graphic,30 32 boulevard de sbastopol,paris,75010,027646928,FR
c42d1668,selex es spa,piazza monte grappa,rome,195,,IT
977aeded,barox kommunikation gmbh,8 marie curie str,lorrach,79539,332499545,DE
e69e5c0d,kleintierzuchtverein manching,20 am burgfeld,manching,85077,,DE
bd2cf1f0,ing hubert maldaner gmbh,3 max planck ring,langenfeld rheinland,40764,316026582,DE
1b262287,dekra automobil gmbh,21 nartenstr,hamburg,21079,,DE
06d2cd8e,signal construct gmbh,brueckenaeckerweg,niefern oschelbronn,75223,327823159,DE
b9e9bc02,amergint,briargate pkwy,colorado springs,80916,,US
57ae6923,landeshauptstadt mnchen,implerstr 9,munich,80466,317193084,DE
e4662b68,voltus gmbh,14 16 seelandstr,lubeck,23569,,DE
8aa5141d,seefelder gmbh,finninger str,neu ulm,89231,312608228,DE
4f8f68cd,renewa ingeniero sl,11 avenida ribera de axpe,erandio,48950,,ES
484866fb,ea elektro automatik,31 37 helmholtzstr,viersen,41747,330862074,DE
9d55cdbd,adlon datenverarbeitung gmbh,15 lise meitner str,ulm,89081,342582336,DE
e121ab94,pz planen und zelte gmbh,5 aindlinger str,augsburg,86167,,DE
1289d400,febrotec gmbh,76 frankfurter str,halver,58553,319710398,DE
c52d24d2,r g faserverbundwerkstoffe gmbh,13 im meiel,waldenbuch,71111,,DE
1b19857e,united parcel service deutschland,1 grlitzer str,neuss,41460,318066107,DE
6065ae26,eriks gmbh,bronninghauser str,bielefeld,33729,,DE
49072979,ricoh deutschland gmbh,am kaiserkai,hamburg,20457,314306114,DE
32db62cd,alternate gmbh,9 philipp reis str,gerhardshofen,91466,341125433,DE
a23aabae,bacus deltron gmbh,hauptstr,holzmaden,73271,551292704,DE
48f8eaa4,spraydosen shopde,ha12nders trasse,heilbronn,74080,,DE
b43406aa,jako o gmbh,23 werner von siemens str,bad rodach,96476,,DE
a7a163a4,ge aviation systems ltd,evesham road,cheltenham,gl528sf,,GB
08fbd646,data device corporation,105 wilbur pl,bohemia,11716,054978952,US
e199c5d8,loeschmann gmbh,ufhofer stzrae,balingen,72336,342513546,DE
7102f3a6,maschinenfabrik,32 dibbetweg,aerzen,31855,341159764,DE
da989736,performance plastics products 3p,27 max planck str,karben,61184,537523854,DE
fe540410,siga electronics ltd,3 darlington close,sandy,sg19,217244185,GB
525f24e8,fondation telecom,46 rue barrault,paris,75634,,FR
7994f026,keck energieservice gmbh co kg,rieseler feld,brakel,33034,341842416,DE
0a545341,hugo brennenstuhl gmbhco kg,seestr,tubingen,72074,316115989,DE
b5d720be,macherey nagel gmbh,neumann neander str,duren,52355,,DE
58a42eee,heider druck gmbh,pfaffrather str,bergisch gladbach,51465,,DE
31913897,moss express gmbh,19 lauterbachstr,geretsried,82538,,DE
68c0e896,acopian technical company,po box 638,easton,18044-0638,002388098,US
06ec6021,buerk mobatime gmbh,46 steinkirchring,villingen schwenningen,78056,312979099,DE
cabfce54,herwe chemisch technische,16 20 kleines feldlein,sinsheim,74889,,DE
ab212abd,kasper richter gmbh co kg,14 erlanger str,uttenreuth,91080,,DE
6ffbeae6,schraubenbudede,beesenlaublingen,konnern,6420,,DE
b85fa781,smiths industries,cheltenham,cheltenham,gl524sf,288525181,GB
0c1c75cf,buerklin ohg,grunwalder weg,oberhaching,82041,,DE
aac0214f,lapp kabelsysteme gmbh,30 gewerbestr,stuttgart,70565,031792249,DE
324badae,atecsi sarl,14 zi espace,le haillan,33185,276635872,FR
145addb9,dicronite ute pohl gmbh,14 gra12ner weg,iserlohn,58644,,DE
a87aea9e,gustav klauke gmbh co,auf dem knapp,remscheid,42855,317886018,DE
08a90fec,robuso stahlwarenfabrik,75 neuenhofer str,solingen,42657,322853813,DE
3fa1da32,siga electronics limited,darlington close,sandy,sg19,217244185,GB
06a44c5e,isocel management conseils,rue robert caumont,bordeaux,33049,762822153,FR
f8c1836e,snap on industrial germany,10 willettstr,mettmann,40822,,DE
c7f39e26,gottschalk michaelis gmbh,11 23 lahnstr,berlin,12055,,DE
be4b777b,kaufbeuren marketing,3a kaiser max str,kaufbeuren,87600,,DE
1f788a77,techspace aero sa,route de liers 121,herstal,4041,,BE
872b264f,latim sa,44 rue roger salengro,fontenay sous bois,94120,275372563,FR
5da397ca,siemens ag,16 hartmannstr,erlangen,91052,032222111,DE
64210b3b,hecker werke gmbh und co kg,1 arthur hecker str,weil im schonbuch,71093,341183628,DE
e303f71e,dawson france dawson france dawson france,3 rue galvani,massy,71250,,FR
a7f73d0b,ruko gmbh,robert bosch str,holzgerlingen,71088,316116789,DE
4157810a,noris medienverpackungen,14 lenkersheimer str,nuremberg,90431,,DE
8520ec85,intersport,6 am westpark,ingolstadt,85057,,DE
5a2c044c,dixi polytool gmbh,carl benz str,birkenfeld,55765,,DE
6c6a77d1,pertegaz sl,163 carrer de josep pla,barcelona,8020,,ES
5ff72d9e,cepe forniture industriali srl,via lopi di sotto,castiglione del lago,06061,,IT
00076444,pri european office,york street,london,wiu6pa,211485159,GB
56e54d50,berges rohrverbinder,92a im emscherbruch,gelsenkirchen,45892,,DE
2ac809be,sommer automatik gmbh,32 36 humboldtstr,straubenhardt,75334,314273603,DE
e4917d10,specialty fasteners components lt,seymour wharf steamer quay road,totnes,tq9,,GB
d5f42d64,jakob lach gmbh,17 donaustr,hanau,63452,315256404,DE
d9edc3e2,tts tooltechnic systems ag co kg,20 wertstr,wendlingen,73240,342794047,DE
d34a7c55,rdmadrid sl rdmadrid sl rdmadrid sl,79 calle de caleruega,madrid,28033,,ES
75f17ff0,eltek valere sas,de bastillac nord,tarbes,65000,276686938,FR
e6f50811,performance plastics products 3p performance plastics products 3p performance plastics products 3p gmbh,27 max planck str,karben,61184,,DE
d1940797,bueromarkt boettcher ag,3 brsseler str,jena,07745,344634485,DE
6e2df51b,cci dialog gmbh,3 borsigstr,karlsruhe,76185,316307305,DE
e464e7da,paul spencer signs ltd,sheffield street,stockport,sk4 1ru,,GB
d974d9fa,la flora,10 kapellengasse,ulm,89077,,DE
c8012c1b,mel aviation ltd,60 woolmer way,bordon,gu35,,GB
2f5cd78f,lambrecht meteo gmbh,65 67 friedlander weg,gottingen,37085,,DE
f6ea706c,dga techniques aeronautique,47 rue saint jean,balma,31130,,FR
f7c598aa,ao technologies,avenue du chateau,l etang la ville,78160,,FR
002c559b,weinmann,40 kronsaalsweg,hamburg,22525,317198315,DE
4871bf92,eriks gmbh,brnninghauser str,bielefeld,33729,031257136,DE
5636a032,tts tooltechnic systems deutschland,20 wertstr,wendlingen,73240,344102058,DE
035d337d,verbindungs techniken rther vtr,43 steinheide,tonisvorst,47918,342438298,DE
fca6d368,reinartz kleinteileversand gmbh c,15 sachsstr,pulheim,50259,,DE
3b79b4b8,performance review institute,28 32 wellington road,london,nw8 9sp,216704465,GB
298e91d9,selex es ltd,2 crewe road north,edinburgh,eh5 2xs,,GB
3115d8aa,cablematic dos mil s l,85 carrer de santander,barcelona,8020,,ES
806737b8,mediq france,200 avenue des gresillons,asnieres sur seine,92600,278082214,FR
080e9920,field fisher waterhouse,gmunder str,munich,81379,342645537,DE
9ac3c6f9,druck limited,fir tree lane,groby,le6ofh,,GB
d53672e4,gema gesellschaft fuer musi,schierenberg,hamburg,22145,498648021,DE
bd33ae4f,d labs gmbh,185 189 rudolf breitscheid str,potsdam,14482,,DE
8440876d,landratsamt bodenseekreis,1 3 glarnisch str,friedrichshafen,88045,330386074,DE
86a52f85,snap on industrial germany,10 willettstr,mettmann,40822,344805481,DE
93fc7732,akka aeroconsiel ltd,bristol,bristol,bs347pz,,GB
277ab6c9,nederman gmbh,nurtinger str 50,munich,81547,551142649,DE
cb10efc3,der neue eisenhenkel,59 hamburger chaussee,bergisch gladbach,51429,340614168,DE
290f2993,elettronica gmbh,10 am hambuch,meckenheim,53340,315996603,DE
031704b5,licatec gmbh,7 erzstr,brand erbisdorf,9618,,DE
d926869c,technikexpert,1 3 werdauer str,dresden,1069,,DE
4b5d7308,clem sau,8 avenida fuente nueva,san sebastian de los reyes,28703,,ES
546fb9c6,hohmann elektronik,36 eisenbahnstr,germering,82110,314628199,DE
0167f9b6,cz handels gmbhcomputer zubehoer,7 klaus groth weg,delmenhorst,27753,326449048,DE
fe71135d,viking direkt gmbh,50 babenhauser str,grossostheim,63762,,DE
4ca998f2,weinmann geraete fuer medizin,40 kronsaalsweg,hamburg,22525,317198315,DE
e99ed83c,gl events exhibitions,38 40 avenue de new york,paris,75116,262174638,FR
1ea968b3,dga techniques aeronautiques,47 rue saint jean,balma,31130,263974591,FR
036c39fe,fako,15 peutestr,hamburg,20539,,DE
8ec882ce,bindesysteme,17 rbenkamp,seevetal,21220,323054676,DE
d0a1e2fb,binz ambulance und,21 am vogelherd,ilmenau,98693,,DE
c339bc9b,flm gmbh,18 schtzen strae,emmendingen,79312,,DE
2362762d,metrax gmbh,22 rheinwaldstr,rottweil,78628,,DE
3a841674,snap on industrial germany,10 willettstr,mettmann,40822,,DE
98906cd1,dube aero technik,langer weg,monchengladbach,41065,,DE
4066e199,hr kommunikation,max von mller s trasse,rottenburg,84056,320038763,DE
e7a30d9e,kfp five star conference service gm,4 solmsstr,frankfurt,60486,341544388,DE
ae2558fc,tesa technology deutschland gmbh,32 netzestrae,ludwigsburg,71638,551366458,DE
710cebde,eisenschmidt gmbh,flug platz,egelsbach,63324,320510886,DE
716a90f4,horizon platforms limited horizon platforms limited horizon platforms limited,rosie road,normanton,wf6 1zb,,GB
f8af5445,pfannenberg,1 werner witt str,hamburg,21035,031554856,DE
ec8b00e5,hamilton sundstrand,cl4747 harrison ave,rockford,61125,611017299,US
174349f3,hartmetallwerkzeugfabrik a mai,2 stegwiesen,schwendi,88477,343071213,DE
b42f8e2d,lokoma lorenz kollmann gmbh,7 lokomastr,hochstadt,91315,318881042,DE
b5c699a1,dr med ch schnepper,dr wilhelm klz strae 43,stralsund,18435,388720468,DE
b1d66180,sg world,duchy road,crewe,cw16nb,536465164,GB
5295bc6e,inforson sl,18 calle julio palacios,leganes,28914,469125553,ES
44d357fa,united parcel service,1 grlitzer s trasse,neuss,41401,318066107,DE
bc73ff8f,kroschke gmbh,20 daimlerstr,brunswick,38112,,DE
762901d0,thales uk limitedthales group,manor road,crawley,rh109ha,217452627,GB
610a4b05,lockheed martin,1801 state route 17c,owego,13827,002232973,US
87e64b24,mdai,24 hans urmiller ring,wolfratshausen,82515,,DE
e746f428,edmund optics ltd,1 opus avenue,york,yo26 6bl,236713199,GB
8478b7cb,safran aero boosters,121 route de liers,herstal,4041,372380824,BE
b106c9c3,quarzwerke gmbh,40 kaskadenweg,frechen,50226,315730754,DE
7dcb00a9,deutscher sparkassen verlag gmbh,115 am wallgraben,stuttgart,70565,,DE
82d7b471,lextenso editions,33 rue du gouv general felix eboue,issy les moulineaux,92131,,FR
5d40d103,hydrobar,16 umberto nobile str,sindelfingen,71063,,DE
f67ba778,wtl wickel technik lauterbach gmb,11 immendorfer str,bruhl,50321,,DE
837188f3,crc industries iberia slu,96 calle del gremio cuero,segovia,40195,,ES
b29e36c4,dr ing paul christiani gmbh co,hermann hesse weg,konstanz,78464,,DE
a4dc11a0,poppelmann poppelmann poppelmann,3 rue robert schuman,rixheim,68170,,FR
1267bfd5,hc pacific,19844 quiroz ct,walnut,51577,,US
b1befeba,elettrolazio spa,via carlo buttarelli,rome,155,,IT
59ffce72,gardner denver schopfheim gmbh,58 roggenbachstr,schopfheim,79650,315458729,DE
10086d8f,boerner gmbh,6 borsigstr,ingolstadt,85053,341142073,DE
39b576eb,miodex miodex miodex,13 rue vincent van gogh,magny les hameaux,78114,,FR
1a8feb4f,tts tooltechnic systems deutschland,20 wertstr,wendlingen,73240,034447547,DE
be905644,tierra tech sl,pq empresarial de morero,,39611,,ES
4f81bfcc,field fisher waterhouse,gmunder strae,munich,81379,,DE
5be8345b,easy elox,86 ganghoferstr,munich,80000,,DE
d90bd6f1,meersburg tourismus,kirchstr,meersburg,88709,,DE
aeba4b32,druck limited,fir tree lane,groby,le6 ofh,226525053,GB
12245de1,mollerus lftungs klimatechnik gm,1 torenstr,meersburg,88709,,DE
554a68e2,max vinzenz,70 auere mnchener strae,rosenheim,83026,325249253,DE
6e01f520,carney gmbh,96 westerwaldstr,wutha farnroda,99848,,DE
f3e853e9,bird bird llp dsseldorf,carl theodor str,dusseldorf,40213,,DE
a736ab5e,mnzinger,12 danziger str,senden,89250,,DE
d1bba4b8,freundeskreis der bundesakademie,44 ossietzkystr,berlin,13187,,DE
cb90cde0,framos imaging solutions gmbh,zugspitzstr,pullach,82049,,DE
440fc4e6,rainer pfanz,22 sandackerweg,aichtal,72631,,DE
ac51d95c,wimo antennen und elektronik gmbh,14 am gaxwald,herxheim bei landau pfalz,76863,,DE
4de8d106,ucon ag,122 sechsheldener str,haiger,35708,341829459,DE
0ae07252,hoga edv services gmbh,4 jenaer str,idstein,65510,,DE
57b30aa4,fssen tourismus und marketing,kaiser maximilian platz,fussen,87629,507533169,DE
ff41fd50,koki deutschland,haderunstrae,munich,80000,,DE
8f20d3df,etikettenstar gmbh,vogelbeerweg,bad zwischenahn,26160,312587183,DE
b8437e74,dga,47 rue saitn jean,balma,31131,026075634,FR
20e3c794,korntex gmbh,9 theodor heuss str,stuttgart,70174,341704754,DE
b61c62e9,specialty fasteners and components,unit d seymour wharf,steamerquayroadtotnes,tq9,,GB
61276b80,kerb konus vertriebs gmbh,wernher von braun str,amberg,92224,,DE
2253b32d,wtd 81,bergstr,greding,91171,,DE
d8447317,tristar plastics corp,cl906 boston tpke,shrewsbury,01536,005128293,US
2ce998f9,ge aviation,bishops cleeve po box 162,cheltenham,gl528yb,,GB
f5f9718e,sinn ihn birgit sinn,ba12chner weg,pfungstadt,64319,,DE
e4e4c115,hotel wrttemberger hof,karlsvorstadt,uhingen,74613,,DE
9727627d,ahc oberflaechentechnik gmbh,2 2 zillenhardtstr,goppingen,73037,341053885,DE
81e6ecce,gfie,rue amiral,paris,75783,,FR
e1bada9c,telecomputer sistemas sl,0029 calle de julian camarillo,madrid,28037,,ES
cea9c426,ruhstrat gmbh,12 heinestr,bovenden,37120,034139143,DE
edb95e6a,alternate gmbh,2 3 philipp reis str,gerhardshofen,91466,,DE
7c7ed72b,le manoir de gressy,2 rue saint denis,gressy,77410,,FR
3373571a,specialty fasteners and components,unit d seymour wharf,steamerquayroadtotnes,tq9,,GB
3b5e774a,crc industries iberia slu,96 calle del gremio cuero,segovia,40195,462138132,ES
a83fa5a8,peres gmbh,kahlstr 14,cologne,50827,,DE
5f27519f,arnz flott gmbh,131 vieringhausen,remscheid,42857,,DE
524f7477,ao technologies,avenue du chateau,l etang la ville,78160,270707313,FR
fbba638f,aeroflex ltd,monks brook industrial park,chandler s ford,so534ra,216834002,GB
38966efe,rutronik elektronische bauelemente,industriestrae5,ispringen,75228,312776222,DE
d26840d2,meyer industrie electronic gmbh,19 knigsberger str,lengerich,49525,327245171,DE
51f411d4,knuerr gmbh sales office,1a emil hoffmann str,cologne,50996,,DE
70145d3e,muetron mueller gmbh co kg,theodor barth str,achim,28832,,DE
6ce56c1e,kaffee management,22 josef feuser str,elsdorf,50189,,DE
2fb5a40d,sahin electronic,1 salzburger str,munich,81241,327867664,DE
54a6b32d,spectra sa,8 rue manurhin,richwiller,68120,,FR
a7b5cba3,keithley instruments gmbh,65 landsberger str,germering,82110,003166444,DE
d72ceb49,kathleen schulze,1 kolumbusstr,munich,80000,,DE
4fc025f1,druck ltd,2 fir tree lane,leicester,le6 0fh,226525053,GB
6bb99b89,snap on industrial germany,10 willettstr,mettmann,40822,332477905,DE
bc7276ac,elettrolazio spa,via carlo buttarelli,rome,155,,IT
e4415069,mewa textil mietservice,4 tiergartenstr,meisenheim,77974,314496969,DE
ee49e4f3,lockheed martin corporation,1801 state rd 17c 17 c,owego,13827,147329606,US
5591e5ea,business visum gmbh,52 niddastr,frankfurt,60329,341705856,DE
5bc679cc,icom communication,15 rue du general lionel de marmier,toulouse,31300,,FR
65b2d221,tci deutschland gmbh,79 81 mergenthalerallee,eschborn,65760,,DE
b911b552,fhf gmbh,26 kap horn str,bremen,28237,,DE
d0101eab,eisele case systems gmbh,14 siemensstr,massing,84323,,DE
a495ea44,cullmann gmbh,waldstr,langenzenn,90579,315679662,DE
b2035396,istituto vigilanza dellurbe spa,via rina monti,rome,155,,IT
d16c17e6,hilti espaola sa,35 calle de la isla de java,madrid,28034,,ES
92aaa669,gregor chemie gmbh,8 homburgstr,eschershausen,37632,333716202,DE
30857054,vtr,43 steinheide,tonisvorst,47918,,DE
a32da5d0,druck ltd,fir tree lane,groby,le60fh,,GB
e4bfc7ea,gl events exhibitions,38 40 avenue de new york,paris,75116,,FR
d92923e8,wirtshaus in der au gmbh,24 pettenkoferstr,munich,80336,343691945,DE
1bf66a20,aeroflex ltd,monks brook industrial park,chandler s ford,so534ra,,GB
e92c4ec1,u i lapp kg,schulze delitzsch str,stuttgart,70565,,DE
7c809a35,gleichmann co electronics gmbh,44 schraderstr,frankenthal,67227,316261924,DE
0f105f6e,herdt verlag fuer bildungs,21 25 am kmmerling,bodenheim,55294,343058111,DE
3ff6395a,licefa kunststoffverarbeitung,11 lemgoer str,bad salzuflen,32108,316471598,DE
875615ec,me systeme,2 august bebel str,kolleda,99625,,DE
e46be1d9,robuso stahlwarenfabrik buntenbach soh,postfach 17 02 20,solingen,42624,322853813,DE
dc52465a,snap on industrial germany,10 willettstr,mettmann,40822,,DE
9bc7bcee,sna europe deutschland a range of sna germany gmbh,10 willettstr,mettmann,40822,,DE
386ab623,comtec cable accessories,cardinal way,huntingdon,pe29 2xn,219291069,GB
aa32d2be,fondation telecom,rue barrault,paris,75013,,FR
9b027bb6,esmeyer gmbh co kg,3 5 bessemerstr,erkrath,40699,320767494,DE
d69c5c27,fedota ing giuseppe,via padre f lancellotti,oppido lucano,85015,,IT
6daee762,gim geographic information manag,5 interleuvenlaan,leuven,3001,,BE
97d256b8,seilflechter tauwerk gmbh,7 9 auf dem anger,brunswick,38110,321547515,DE
0a871c45,karcher sa,15 carretera de alcobendas barajas,alcobendas,28108,462087413,ES
1e180a85,kugellager shop,64 bismarckstr,berlin,13585,,DE
d6accf13,aspen produkte handels gmbh,160 beihinger str,benningen,71726,,DE
766fe422,vermessungsamt gnzburg,1 augsburger str,gunzburg,89312,034266514,DE
d5d68f3f,simancas ediciones sa,pg municipal de dueas,duenas,34210,,ES
ff83f00d,flair hotel am kamin,62 fssener str,kaufbeuren,87600,034294747,DE
daf81d44,ads analyse detection securite,31 route de paris,jouars pontchartrain,78760,265604157,FR
6c9f5c5c,licefa kunststoffverarbeitung,lemgoer str,bad salzuflen,32108,316471598,DE
4dbf8766,regensburg tourismus gmbh,roter herzfleck,regensburg,93047,,DE
7b3c2e8e,richardson rfpd italy srl,viale fulvio testi,milan,20126,,IT
416bc525,audio ton medizinisch technische,24 rntgenstr,hamburg,22335,341235919,DE
3b56172e,tx design gmbh,8 loosesweg,bremen,28219,,DE
4df177f7,hivitec,rue aim cotton,boisset saint priest,42560,349029256,FR
3bf645de,eisele case systems gmbh,14 siemensstr,massing,84323,507584295,DE
db58556b,translogic inc,engineer dr,huntington beach,92648,,US
7cfb5e17,akka aeroconseil uk,golf course lane,bristol,bs34 7pz,216553403,GB
de750d22,east view geospatial inc,10601 wayzata blvd,minnetonka,55305-1515,622514941,US
dac7a53d,expeditors intl str,6 kraichgaustr,neuhausen,73765,,DE
877c0076,heisslufttechnik flocke gmbh,mondstraaye 2 4,feldkirchen,85622,,DE
a13d7a2f,sinus `messtechnik gmbh,fappelstrae 13,leipzig,4347,330473349,DE
43b5ff3f,jura zentralservice singen,16 otto hahn str,singen,78224,342653791,DE
5d075ac7,fssen tourismus und marketing,kaiser maximilian platz,fussen,87629,,DE
e268e671,dga techniques aeronautiques,rue saint jean,balma,31131,263974591,FR
5777e1a9,adriana flores y cosas,11 calle ramn y cajal,getafe,28902,460916933,ES
2e5d4b89,sunaero,70 rue ampere bp 58,genay,69730,,FR
f33b147c,aeroflex gmbh,2 4 gutenbergstr,ismaning,85737,316191626,DE
96f4e3d0,intercomp europe ltd,the old barn manor farm manor rd,reading,rg100py,,GB
4c86d887,sortimo international gmbh,13 landshuter str,unterschleissheim,85716,,DE
fbd3b951,knuerr gmbh sales office,1a emil hoffmann str,cologne,50996,,DE
e93cda20,malteser hilfsdienst ev,3a axdorfer str,traunstein,83278,,DE
7d8405d5,geosand,calle dona carmen,alhaurin de la torre,29130,,ES
34c850f5,kraus naimer gmbh,wikingerstr,karlsruhe,76189,316073089,DE
68f9281d,schempp decker gmbh,6 8 am stichkanal,berlin,14167,032872645,DE
7e7693b9,score services,30 cours de l le seguin,boulogne billancourt,92100,293431677,FR
2324faf7,interflex datensystem gmbh,maybachstr,hildesheim,31135,344563601,DE
5c1a028d,tetraguard systems gmbh,24 kasinostr,troisdorf,53840,341491436,DE
b64d389c,albert berner gmbh,4 bernerstr,kunzelsau,74653,315731075,DE
f79a6dc7,deutscher fachjournalisten verband,84 karmeliterweg,berlin,13465,,DE
588c0c4a,fischer pierce,8 frst maximilian str,kilegg,88349,322962465,DE
ed5f397e,bocom kommunikationstechnik,1 poststr,langgons,35428,,DE
a7b73637,bundesverband dt,oberwallstr,berlin,10117,,DE
8c7975b3,quarzwerke gmbh,40 kaskadenweg,frechen,50226,,DE
705b8c5b,sew eurodrive gmbh co sew eurodrive gmbh co sew eurodrive gmbh co hpt verwaltg,42 ernst blickle str,bruchsal,76646,,DE
ddd07b3e,vtr,43 steinheide,tonisvorst,47918,342438298,DE
e5b8c3bc,sennheiser vertrieb,76a karl wiechert allee,hanover,30625,499187367,DE
5b920641,sortimo international gmbh,13 landshuter str,unterschleissheim,85716,,DE
032a495d,lach diamant,17 donaustr,hanau,63452,315256404,DE
3973a412,inficon gmbh,498 bonner str,cologne,50968,314521394,DE
823da760,blumenhaus ertl,17 hauptstr,unterhaching,82008,,DE
3978124b,rg faserverbundwerkstoff gmbh,7 13 im meiel,waldenbuch,71111,319932075,DE
b8c05ae3,hydraulik center dietz,18 heideland ost,handewitt,24983,341754747,DE
d75f9298,alltec gmbh,22 jahnstr,hungen,35410,328486832,DE
fe246cde,dawson france,rue galvani,massy,71250,,FR
914aa8bb,lloyds bank commercial finance sky,po box 10484,harlow,cm17,,GB
a9de00fc,autohaus feldmann kg,2 burgstr,borken,46325,,DE
