ix_left,ix_right,name_left,name_right,street_left,street_right,city_left,city_right,postalcode_left,postalcode_right,duns_left,duns_right,countrycode_left,countrycode_right,y_true
5678d159,179f0698,hds ventilatoren vertriebs gmbh,hds ventilatoren vertriebs gmbh,1 glaswiesenstr,1 glaswiesenstr,dorzbach,dorzbach,74677,74677,,332052153,DE,DE,1
60a24034,34d143ed,gruse gmbh,gruse august gmbh,32 dibbetweg,32 dibbetweg,aerzen,aerzen,31855,31855,341159764,317083087,DE,DE,1
e2af45bd,ec844e4c,notariat viii ulm,notariat ulm,14 zeughausgasse,zeughausgasse,ulm,ulm,89073,89073,,,DE,DE,1
ea464e59,8d0d99cd,adf technologies championdoor adf technologies championdoor groupement adf technologies championdoor,ciretec groupe cire,6 avenue jean monnet,rue jean monnet,colomiers,saint ay,31770,45130,,,FR,FR,0
8f518e93,cbe8ff6d,gbc deutschland gmbh,bals elektrotechnik,40 42 uferweg,22 burgweg,gelnhausen,kirchhundem,63571,57399,333234206,317074672,DE,DE,0
f111ee4e,b8437e74,dga techniques aeronautique,dga,47 rue saint jean,47 rue saitn jean,balma,balma,31130,31131,635165124,026075634,FR,FR,1
01c34b3a,3d6f0f45,haufe gmbhcokg,pi micos gmbh,weilburger str,freiburger str,usingen,solingen,61250,42719,,,DE,DE,0
a7a163a4,501ad89f,ge aviation systems ltd,ge aviation systems ltd,evesham road,cheltenham,cheltenham,cheltenham,gl528sf,gl528sf,,,GB,GB,1
27ea5da4,2b6db9ee,stuttgarter verlagskontor,stuttgarter verlagskontor svk gmbh,77 rotebhls trasse,77 rotebhl str,stuttgart,stuttgart,70178,70178,320556574,320556574,DE,DE,1
c5f81518,6880aa5d,ge aviation systems ltd,ge aviation systems ltd,bishops cleeve,arle court,cheltenham,cheltenham,gl528yb,gl51 0,,,GB,GB,1
17caa304,78b67736,lupenhandelde,lupenhandelde,8 siriusstr,8 siriusstr,unterschleissheim,unterschleissheim,85716,85716,,,DE,DE,1
48a1e774,c4d1ed16,lm therm elektrotechnik ag,hopf elektronik gmbh,15 sulzbachstr,nottebohmstr,aldersbach,ludenscheid,94501,58511,,318562717,DE,DE,0
5d463a2e,b9af4d29,meyer industrie electronic gmbh,hd electronic gmbh,19 kanigsberger str,adolf kolping str,lengerich,simbach am inn,49525,84359,,328607648,DE,DE,0
68ba9560,e649baee,frey blumenhof,blumenhof frey,mittenheimer str,wa3rmbachstraerasse,oberschleissheim,unterschleissheim,85764,85716,342418069,,DE,DE,0
904ed31a,71fd5ee8,brillux gmbh co kg,brillux gmbh co kg,10 josephine hirner str,10 josephine hirner str,lindau,lindau,88131,88131,033074268,,DE,DE,1
ab83db1d,bbdd15a5,ge measurement control,druck limited,fir tree lane,fir tree lane,groby,groby,le60fh,le6 0fh,,219144201,GB,GB,0
f21848af,e21061d1,united parcel service,united parcel,garlitzer str,flug hafen,neuss,cologne,41401,51140,,312590646,DE,DE,0
7461a27b,076c1a33,sam screws and more gmbh,sam,43 virchowstr,31 lochhamer str,leverkusen,planegg,51373,82152,340886743,,DE,DE,0
19c06e93,5b61ef15,denzel kg,leichtl gmbh,12 mhlwinkel,2 heinkelstr,wertingen,ingolstadt,86637,85053,316456565,,DE,DE,0
f13b694b,0fb3a5c9,copelbe graphic,euroconsult,30 32 boulevard de sebastopol,boulevard de sebastopol,paris,paris,75004,75003,,,FR,FR,0
2e5d4b89,8309f3ec,sunaero,sdis 77,70 rue ampere bp 58,rue ampere,genay,gurcy le chatel,69730,77520,,,FR,FR,0
c5f81518,cadb6587,ge aviation systems ltd,ge aviation,bishops cleeve,bishops cleeve po box 162,cheltenham,cheltenham,gl528yb,gl528yb,,211207784,GB,GB,1
932b06e8,02429547,natixis factor starplast,exer datacom,avenue winston churchill,35 rue winston churchill,charenton le pont,lille,94220,59160,281985668,576693709,FR,FR,0
258f846f,4b084216,omnilab laborzentrum gmbh co kg,omnilab laborzentrum gmbh co kg,8 robert hooke str,8 robert hooke str,bremen,bremen,28359,28359,,315101543,DE,DE,1
d69c5c27,83d098c9,fedota ing giuseppe,storace aldo,via padre f lancellotti,via f,oppido lucano,rome,85015,195,,,IT,IT,0
97fb6c78,77e3fd62,hamburg travel gmbh,andreas maier gmbh,steinstr,stegwiesen,hamburg,schwendi,20095,88477,537713203,343071213,DE,DE,0
8610d264,b21128ab,suedruf kommunikations,suedruf kommunikations,14 dieselstr,14 dieselstr,dornstadt,dornstadt,89160,89160,,,DE,DE,1
48d37150,eb7bae3c,ea elektro automatik,elektro automatik,31 33 helmholtzstr,33 35 helmholtzstr,viersen,viersen,41747,41747,330862074,342379806,DE,DE,1
338a8e03,a4bdd40f,syskomp gmbh emico,autohaus astaller gmbh,max plank s trasse,66 max von mller s trasse,amberg,rottenburg,92224,84056,038800273,342555269,DE,DE,0
cb10efc3,6a8a2b30,der neue eisenhenkel,sicherheit nord gmbh co kg,59 hamburger chaussee,hamburger chaussee,bergisch gladbach,bergisch gladbach,51429,51429,340614168,,DE,DE,0
cf054ad7,4c322f1d,fahrrad brenner,fahrrad brenner,5 unterlettenweg,34 unsernherrner str,ingolstadt,ingolstadt,85051,85053,,032527195,DE,DE,1
7a60d395,3953572e,battery direct gmbh,parcom gmbh,ewald renz str,1 ewald renz str,bad schonborn,bad schonborn,76669,76669,,,DE,DE,0
f704e1f0,c8c3dc96,bildungswerk der wirtschaft hamburg,nordmetall,10 kapstadtring,10 kapstadtring,hamburg,hamburg,22297,22297,,,DE,DE,0
68f7421e,e4478c86,db vertrieb gmbh,barr vertriebs gmbh,stephensonstr,5 robert bosch str,frankfurt,heddesheim,60326,68542,,312901378,DE,DE,0
5678d159,e754bfa4,hds ventilatoren vertriebs gmbh,en deko vertriebs gmbh,1 glaswiesenstr,4 zeppelinstr,dorzbach,dornstadt,74677,89160,,,DE,DE,0
3bf645de,179f0698,eisele case systems gmbh,hds ventilatoren vertriebs gmbh,14 siemensstr,1 glaswiesenstr,massing,dorzbach,84323,74677,507584295,332052153,DE,DE,0
de51d1e5,8acbe8a0,von roll uk limited,itsmf it service management,wharfedale road,wharfedale road,bradford,wokingham,bd4 6sg,rg41 5rb,021309974,,GB,GB,0
e7a30d9e,c58b319a,kfp five star conference service gm,star electronics gmbh co kg,4 solmsstr,86 jahnstr,frankfurt,goppingen,60486,73037,341544388,,DE,DE,0
b507374f,b25a948b,ge aviation systems ltd,ge aviation systems,arle court,cheltenham,cheltenham,cheltenham,gl51 0tp,gl528sf,211207784,,GB,GB,1
39e80128,948c4b41,alexander speith gmbh co kg,taxi ebkes,14 bahnhofstr,1a am bahnhof,varel,varel,26316,26316,319220083,388762416,DE,DE,0
6a721494,a4d57881,domino deutschland gmbh,parker hannifin gmbh,3 lorenz schott str,9 lorenz schott str,wiesbaden,wiesbaden,55252,55252,318455441,,DE,DE,0
2c354a23,b13fb1d4,stuttgarter verlagskontor,horvath partner s901102,77 rotebahls trasse,121 rotebhls trasse,stuttgart,stuttgart,70178,70178,,323950758,DE,DE,0
8e647a80,1921c20e,general dynamics uk ltd,general dynamics,bryn briithdir,castleham road,blackwood,saint leonards,np12,tn38 9nj,295449961,233415103,GB,GB,0
4066e199,a4bdd40f,hr kommunikation,autohaus astaller gmbh,max von mller s trasse,66 max von mller s trasse,rottenburg,rottenburg,84056,84056,320038763,342555269,DE,DE,0
762901d0,110f9d2d,thales uk limitedthales group,didsbury engineering co ltd,manor road,manor road,crawley,manchester,rh109ha,m193ej,217452627,,GB,GB,0
9899ac4c,989a74ca,landratsamt bodenseekreis,landratsamt bodenseekreis,1 3 glrnischstr,albrechtstr,friedrichshafen,friedrichshafen,88045,88045,330386074,331637772,DE,DE,1
77e3fd62,c600af52,andreas maier gmbh,hotel restaurant maier,stegwiesen,poststr,schwendi,friedrichshafen,88477,88048,343071213,340105802,DE,DE,0
aeec2ddb,a92f1b40,siemens ag,siemens medizinische technik,henkestr,henkestr,erlangen,erlangen,91052,91052,313366613,551010304,DE,DE,1
b54f1933,adb29e37,selex es spa,selex es spa,via piemonte,via giulio vincenzo bona 85,rome,rome,187,156,,434387298,IT,IT,1
42b4a934,665d0333,rdmadrid sl,akka aeroconseil espaa slu,79 1 calle de caleruega,102 104 calle de caleruega,madrid,madrid,28033,28033,,,ES,ES,0
95e97275,f27dc375,gim,gim nv geographic informationmanagement,researchpark haasrode interleuvenl,researchpark haasrode,leuven,leuven,3001,3001,374189587,374189587,BE,BE,1
86cc1913,a2387855,landeshauptstadt mnchen referat f,sueddeutscher verlag gmbh,sendlinger strae,8 sendlinger str,munich,munich,80331,80331,340221955,315027854,DE,DE,0
248d3f46,2440667a,kroll ontrack ltd,fmi products limited,weston road,weeton,surry,leeds,kt171jg,ls17obh,770541647,,GB,GB,0
79bdd228,6cb788aa,blankenhorn gmbh,brammer gmbh,51 ruiter str,51 daimlerstr,esslingen am neckar,karlsruhe,73728,76185,319015764,332870752,DE,DE,0
8c476df0,3b24ec31,adf technologies,spie sud ouest sas spie sud ouest sas departement aeronautique spie sud ouest sas,6 avenue jean monnet,26 avenue jean monnet,colomiers,colomiers,31770,31770,286032433,,FR,FR,0
430107b3,a029fb9a,mewa textil mietservice,delta computer products gmbh,4 tiergartenstr,4 rntgenstr,meisenheim,reinbek,77974,21465,,031634716,DE,DE,0
893c79db,b0fcc6fd,gesa equipos y suministros indus,laboratorio atisae meteotest sa,19 carrer de la industria,51 avenida de la industria,teia,tres cantos,8329,28760,,,ES,ES,0
17ce75d1,cd7f0ea5,k busch gmbh,busch horst elektro technik gmbh,1 schauinslandstr,4 knig georg stieg,maulburg,hamburg,79689,21107,317541456,319026852,DE,DE,0
6a0fa6cd,17bab210,temai ingenieros,tecniseco ingenieros sl,10 calle de rivas,0033 calle de ciudad de frias,coslada,madrid,28821,28021,,,ES,ES,0
96621a2e,2a528b46,febrotec gmbh,ferrotec gmbh,frankfurter str,friedrich ebert str,halver,reinfeld,58553,23858,,329834535,DE,DE,0
df577810,41cec1a2,air sea containers ltd,air sea containers limited,cavendish street,521 cavendish street,birkenheadmerseyside,birkenhead,ch41 9dh,ch41 8fz,294322169,294322169,GB,GB,1
96f4e3d0,b7427e1d,intercomp europe ltd,cmca limited,the old barn manor farm manor rd,rd,reading,crook,rg100py,dl15,,236478322,GB,GB,0
b39d0af4,588c0c4a,fischer plath gmbh,fischer pierce,4 gansper helmer,8 frst maximilian str,berne,kilegg,27804,88349,317668911,322962465,DE,DE,0
0cb14cd7,e754bfa4,en deko vertriebs gmbh,en deko vertriebs gmbh,4 zeppelinstr,4 zeppelinstr,dornstadt,dornstadt,89160,89160,,,DE,DE,1
40dc815f,6997e77d,febrotec gmbh,ferrotec gmbh,frankfurter str,2 grootkoppel,halver,reinfeld,58553,23858,,,DE,DE,0
1a8feb4f,9d4a66b7,tts tooltechnic systems deutschland,tts gmbh,20 wertstr,schneidmhl strae,wendlingen,heidelberg,73240,69115,034447547,342648825,DE,DE,0
2a5783fb,b4c7a05a,intercompany,intercomp europe ltd,internal ap intercompany account,manor farm road,newport,reading,np108fz,rg10 0py,,221393783,GB,GB,0
a83fa5a8,b5e1a2e4,peres gmbh,eriks gmbh,kahlstr 14,branning hauser,cologne,bielefeld,50827,33729,,,DE,DE,0
39e80128,e0d21743,alexander speith gmbh co kg,schunk gmbh co kg,14 bahnhofstr,bahnhofstr,varel,lauffen am neckar,26316,74348,319220083,316141969,DE,DE,0
86a52f85,dc52465a,snap on industrial germany,snap on industrial germany,10 willettstr,10 willettstr,mettmann,mettmann,40822,40822,344805481,,DE,DE,1
ad765a75,a7906fc8,edmund optics ltd,edmund optics,lysander close,nether poppleton,york,york,yo30 4xb,yo260 6bl,,236713199,GB,GB,0
c5f81518,b25a948b,ge aviation systems ltd,ge aviation systems,bishops cleeve,cheltenham,cheltenham,cheltenham,gl528yb,gl528sf,,,GB,GB,1
ae2558fc,bb7f746c,tesa technology deutschland gmbh,tesa etikettendruckerei gmbh,32 netzestrae,43 ruppmannstr,ludwigsburg,stuttgart,71638,70565,551366458,341892782,DE,DE,0
97d256b8,bcb36221,seilflechter tauwerk gmbh,timmer pneumatik gmbh,7 9 auf dem anger,4 auf der lauge,brunswick,neuenkirchen,38110,17498,321547515,341586079,DE,DE,0
b1120134,be5a8f99,sogeti high tech,sogeti france,bp n 90076,avenue de l escadrille normandie nimen,blagnac,blagnac,31700,31700,287711456,280473054,FR,FR,0
766fe422,8ec80198,vermessungsamt gnzburg,corporate language services,1 augsburger str,8 augsburgerstr,gunzburg,munich,89312,80000,034266514,,DE,DE,0
06cbd331,204e8e96,casa compras,casa subcontratacion,calle la mata,49850 calle la mata,seville,seville,41002,41002,462422616,,ES,ES,1
588c0c4a,43c049ec,fischer pierce,fischer gmbh,8 frst maximilian str,21 industriestr,kilegg,sindelfingen,88349,71069,322962465,,DE,DE,0
c77b780e,fd43e932,hodt korrosionsschutz,mk standelmaier gmbh,flurstrae 8,65 flurstr,hamburg,aichach,21465,86551,317577443,341157055,DE,DE,0
2ac809be,47623b4e,sommer automatik gmbh,sommer automatik gmbh,32 36 humboldtstr,32 36 humboldtstr,straubenhardt,straubenhardt,75334,75334,314273603,,DE,DE,1
5d2e9e3d,967b7d73,selex es spa sener azur,leonardo spa,piazza monte grappa,piazza monte grappa,rome,rome,195,195,339051809,,IT,IT,0
d34a7c55,665d0333,rdmadrid sl rdmadrid sl rdmadrid sl,akka aeroconseil espaa slu,79 calle de caleruega,102 104 calle de caleruega,madrid,madrid,28033,28033,,,ES,ES,0
505938ae,776e13da,hanhart gmbh co kg i i,hoermann gmbh co,33 hauptstr,hauptstr,gutenbach,kirchseeon,78148,85614,,,DE,DE,0
9a51e10b,9daf2b3f,cover construction company limited,davlan construction limited,filkins mill,denston street,lechlade on thames,newport,gl7,np205ng,,,GB,GB,0
98d0d332,88884406,binz ambulance und,sios messtechnik gmbh,21 am vogelherd,am vogelherd,ilmenau,ilmenau,98693,98693,342642038,,DE,DE,0
db59efd5,2c71aec6,bit biether,bird bird,d3tzhofer str 7,6 karl theodor str,swisttal,dusseldorf,53913,40213,038805715,332037261,DE,DE,0
e670ecd1,25915fe7,copelbe graphic,banks sadler sarl,30 32 boulevard de sbastopol,boulevard sebastopol,paris,paris,75010,75003,027646928,,FR,FR,0
0b369747,b77e9bfd,ups deutschland inc co ohg,united parcel service deutschland,gorlitzer str,1 garlitzer str,neuss,neuss,41460,41401,,,DE,DE,1
2fb5a40d,66fbbe91,sahin electronic,hd electronic gmbh,1 salzburger str,3 adolf kolping str,munich,simbach am inn,81241,84359,327867664,,DE,DE,0
15ddb77a,501ad89f,ge aviation systems ltd,ge aviation systems ltd,bishops cleeve,cheltenham,cheltenham,cheltenham,gl52 8yb,gl528sf,211207784,,GB,GB,1
df82aecc,e754bfa4,endrich bauelemente vertriebs gmbh,en deko vertriebs gmbh,hauptstr,4 zeppelinstr,nagold,dornstadt,72202,89160,,,DE,DE,0
fd1727b8,d7d43827,essentra components gmbh,laser components gmbh,19 lauterbachstr,15 werner von siemens str,geretsried,olching,82538,82140,,317286029,DE,DE,0
1244efc0,8400f54c,le manoir de gressy,clappaz,chemin des carrosses,chemin des pres,gressy,meylan,77410,38240,383204575,531794246,FR,FR,0
bcc60d05,6694cef8,otto roth gmbh co kg,roth gmbh und co kg,22 rutesheimer str,28 zusamstr,stuttgart,augsburg,70499,86165,,313234338,DE,DE,0
04c2bc34,cfcf9b8c,kalzbw reglab 4 cottbus,keithley instruments gmbh,66 sielower landstr,65 landsberger str,cottbus,germering,3044,82110,,031609217,DE,DE,0
2c65057e,5d0dab3a,sauter gmbh und co kg,sauter,30 sonnenstr,235 wasserburger landstr,munich,munich,80000,81827,,389181892,DE,DE,0
2b6c43e5,b0370999,industrie und,industrie foerderung gesellschaft,fasanenstr,29 breite str,berlin,berlin,10623,10178,,321231094,DE,DE,0
a9de00fc,147bd287,autohaus feldmann kg,autohaus feldmann kg,2 burgstr,2 burgstr,borken,borken,46325,46325,,,DE,DE,1
1b69ccb6,8b5d81b9,nespresso deutschland gmbh,nespresso deutschland gmbh,speditionsstrae,23 speditionstr,dusseldorf,dusseldorf,40221,40221,,333868649,DE,DE,1
e6aee316,76a8f47c,edmund optics ltd,kd optics,1 opus avenue,new forest farm walshford,york,wetherby,yo26 6bl,ls22,,236859195,GB,GB,0
c339bc9b,fd7a976d,flm gmbh,messmer pen gmbh,18 schtzen strae,3 schtzenstr,emmendingen,emmendingen,79312,79312,,328899919,DE,DE,0
7beeb7c7,6129d587,ffw ernsgaden,ffw ernsgaden,19 geisenfelder str,19 geisenfelder str,ernsgaden,ernsgaden,85119,85119,,,DE,DE,1
c26ff6ce,bd4f964f,zf gastronomie service gmbh,foehr gastronomie gmbh,alfred colsmann platz,olgastr,friedrichshafen,friedrichshafen,88045,88045,341635338,312714975,DE,DE,0
15e562a8,a4c6cc64,factorem international visio,exer datacom,avenue winston churchill,rue winston churchill,charenton le pont,perenchies,94220,59160,281985668,383619293,FR,FR,0
430107b3,e02cefdb,mewa textil mietservice,pitney bowes,4 tiergartenstr,7 tiergartenstr,meisenheim,heppenheim,77974,64646,,315032557,DE,DE,0
d0a1e2fb,98d0d332,binz ambulance und,binz ambulance und,21 am vogelherd,21 am vogelherd,ilmenau,ilmenau,98693,98693,,342642038,DE,DE,1
7c809a35,4aede3ff,gleichmann co electronics gmbh,loeschmann gmbh,44 schraderstr,11 1 ufhofer str,frankenthal,balingen,67227,72336,316261924,342513546,DE,DE,0
a34c487c,0358d8de,thales uk limited,thales uk limited,manor royal,manor royal,crawley,crawley,,rh10 9ha,217452627,,GB,GB,1
6a347f9e,b7005d77,jp aero com engineering co ltd,aero systems,cherry tree rise,18685 main street ste 101 324,buckhursthillessexig96ey,huntingtonbeach,ig9 6ey,,216202267,,GB,GB,0
e8e5ef88,8e0b3f0a,gloria gmbh,btt gmbh,diestedder str,dieselstr,wadersloh,hamburg,59329,22307,,324932342,DE,DE,0
1244efc0,931c05d3,le manoir de gressy,association centre port royal,chemin des carrosses,chemin du charme et du carrosse,gressy,saint lambert,77410,78470,383204575,,FR,FR,0
80c27449,b2bd34fb,sport in,sport in,17 jesuitenstr,17 jesuitenstr,ingolstadt,ingolstadt,85049,85049,,340898242,DE,DE,1
97cd92c7,7af69e82,tauchsportservice,gfd gesellschaft fr,5 hofwies,7 hofwiesenstr,stuhlingen,brackenheim,79780,74336,,327881314,DE,DE,0
766fe422,f48e771e,vermessungsamt gnzburg,lessing gymnasium,1 augsburger str,75 augsburger str,gunzburg,neu ulm,89312,89231,034266514,,DE,DE,0
5e02efdb,e4629974,bozic tours,bozic tours,32 zinglerstr,32 zinglerstr,ulm,ulm,89077,89077,,,DE,DE,1
e4917d10,9bb2f5d9,specialty fasteners components lt,specialty fasteners components,seymour wharf steamer quay road,unit d seymour wharf,totnes,totnes,tq9,tq9,,233148675,GB,GB,1
78b4a267,1cdf9fef,buerklin ohg,buerklin ohg,80 am wehrhahn,grunwalder weg,dusseldorf,oberhaching,40211,82041,316757657,,DE,DE,0
7ebcc13b,3f7780be,viking direct,fibre installations ltd,po box 279,po box 102,leicester,wotton under edge,le31yu,gl12,,,GB,GB,0
f88f8bf5,f9f4a330,nea electronics inc,shur lok co,14370 white sage rd,2541 white rd,moorpark,irvine,93021,92713,009488545,,US,US,0
3cb21cae,0cdda6c2,siegfried hintz,lambrecht wilhelm gmbh,paul friedlander str,65 67 friedlnder weg,wiesbaden,gottingen,65203,37085,,315859603,DE,DE,0
625f95de,0be1857c,gfie,sieps,rue amiral,11 rue de l amiral hamelin,paris,paris,75783,75116,500757836,,FR,FR,0
8183683d,90dffaf1,hotel und gasthof bauer,hotel landgasthof euringer ltd,mnchner str,manchinger str,feldkirchen,manching,85622,85077,322170721,340280145,DE,DE,0
b92be33e,14211d9a,gaudin gerard,gcs,43 rue victor hugo,92 98 boulevard victor hugo,puteaux,clichy,92800,92110,279719202,,FR,FR,0
27214aac,7bf3e74c,stumpf,stumpf,37b marienburger str,37b marienburger str,landshut,landshut,84028,84028,340225397,,DE,DE,1
88c9374e,17bab210,temai ingenieros,tecniseco ingenieros sl,10 calle de rivas,0033 calle de ciudad de frias,coslada,madrid,28821,28021,046234408,,ES,ES,0
86a52f85,f8c1836e,snap on industrial germany,snap on industrial germany,10 willettstr,10 willettstr,mettmann,mettmann,40822,40822,344805481,,DE,DE,1
864118ea,4f872c9f,selex sensors and airborne,lighthouse uk limited,2 crewe road north,north road,edinburgh,loughborough,eh5 2xs,le11 1le,,,GB,GB,0
546c2c52,031704b5,licatec gmbh,licatec gmbh,7 erzstr,7 erzstr,brand erbisdorf,brand erbisdorf,9618,9618,330944281,,DE,DE,1
a029fb9a,99d4e66e,delta computer products gmbh,audio ton,4 rntgenstr,24 rntgen str,reinbek,hamburg,21465,22335,031634716,341235919,DE,DE,0
110d2436,8f00e81d,l com inc,l com gobal connectivity,45 beechwood dr,1201 clint moore rd,north andover,boca raton,01845,33487-2718,040199572,,US,US,0
dbbd7851,0d1ff629,galileo avionica spa,spinitalia srl,2 via dei castelli romani,via dei castelli romani,pomezia,pomezia,00040,00040,,,IT,IT,0
15ddb77a,42a5e929,ge aviation systems ltd,ge aviation,bishops cleeve,cheltenham,cheltenham,cheltenham,gl52 8yb,gl52 7,211207784,,GB,GB,0
791834ad,855117f1,aha zweckverband abfallwirtschaft r,muttscheller,karl wiechert allee,karlstr,hanover,ulm,30625,89073,,551178689,DE,DE,0
181d12eb,878ef369,dia nielsen gmbh co kg,acmos chemie gmbh und co,1 industriestr,industriestr,duren,bremen,52355,28199,318979739,,DE,DE,0
489551b4,f7117ffa,wurth elektronik france,ebv elektronik,1861 avenue henri schneider,29 avenue des peupliers,jonage,cesson sevigne,69330,35510,,380646745,FR,FR,0
c42aecca,54f79147,sogeti high tech,euro engineering,2 av l escadrille normandie niemen,av l escadrille normandie niemen,blagnac,blagnac,31700,31700,287711456,391933496,FR,FR,0
56828152,797f6d28,futronic gmbh,rutronik,tolnauer str,industriestr,tettnang,ispringen,88069,75228,031612328,312776222,DE,DE,0
dbf54700,094d3c39,krueger raumausstatter,krueger raumausstatter,693 konigswinterer str,693 konigswinterer str,bonn,bonn,53227,53227,,,DE,DE,1
424803ef,3c6e8c4f,tulli elettronica di tulli marcello,neroni mameli srl,via francesco gai,via francesco paolo michetti,rome,rome,196,155,,,IT,IT,0
ddd07b3e,378f4784,vtr,vtr verbindungs techniken,43 steinheide,43 steinheide,tonisvorst,tonisvorst,47918,47918,342438298,,DE,DE,1
70145d3e,5630c451,muetron mueller gmbh co kg,zentro elektrik gmbh kg,theodor barth str,7 hhenstrae,achim,eisingen,28832,75239,,003165552,DE,DE,0
819eebf4,be5a8f99,sogeti high tech,sogeti france,13 rue andre villet,avenue de l escadrille normandie nimen,toulouse,blagnac,31030,31700,260806277,280473054,FR,FR,0
98373637,49c17700,insa sa,deinsa,34 paseo del pintor rosales,14 20 calle de las salinas,madrid,ontigola,28008,45340,478818925,,ES,ES,0
e268e671,1ea968b3,dga techniques aeronautiques,dga techniques aeronautiques,rue saint jean,47 rue saint jean,balma,balma,31131,31130,263974591,263974591,FR,FR,1
6d6d1d3f,8d4daff3,isocel management conseil,fx conseil fx conseil fx conseil,du lac ii,7 rue saint dominique,bordeaux,paris,33300,75007,762822153,,FR,FR,0
f704e1f0,6097f4c6,bildungswerk der wirtschaft hamburg,bildungswerk der wirtschaft hamburg,10 kapstadtring,10 kapstadtring,hamburg,hamburg,22297,22297,,,DE,DE,1
ab6b811a,b07ea532,aalco metall ltd,ig metall,12 aindlinger str,13 riedleparkstr,augsburg,friedrichshafen,86167,88045,324899095,313206864,DE,DE,0
e121ab94,4fbf5626,pz planen und zelte gmbh,hq patronen gmbh,5 aindlinger str,glsinger str,augsburg,seevetal,86167,21217,,341131705,DE,DE,0
2fb5a40d,22cafa33,sahin electronic,sahin electronic,1 salzburger str,salzburger str,munich,munich,81241,81241,327867664,,DE,DE,1
d23b2dac,af755adb,aaf sa,compass group france,avenue de paris,200 avenue de paris,vincennes,chatillon,94300,92320,,076879626,FR,FR,0
ff41fd50,e8695ac0,koki deutschland,cadilac laser gmbh,haderunstrae,herderstr,munich,albstadt,80000,72459,,,DE,DE,0
54939dc0,bd9a83b4,polizeidirektion ravensburg,kroeplin gmbh,97 gartenstr,50 gartenstr,ravensburg,schluchtern,88212,36381,,331638853,DE,DE,0
a6cfdb78,c3d0d9b2,vg wort,vg wort,untere weidenstrasse,untere weidenstrasse,munich,munich,81543,81543,326517216,319649125,DE,DE,1
4e8e253b,78299675,witas gmbh,iftas gmbh,35 stiftstr,11 ahrain,minden,fischbachau,32427,83730,323514612,341513064,DE,DE,0
878b2071,59670c67,slv schweisstechnische lehr,herwe chemisch technische,37 schachenmeierstr,16 20 kleines feldlein,munich,sinsheim,80000,74889,,312504247,DE,DE,0
4785cf9e,588c0c4a,fischers,fischer pierce,10 am hirschbach,8 frst maximilian str,gundremmingen,kilegg,89355,88349,342880072,322962465,DE,DE,0
ba5c212c,82d2f7d0,ralf michael mohr,ralf michael mohr,2 rosenstr,2 rosenstr,ziegendorf,ziegendorf,19372,19372,,312585066,DE,DE,1
6b1b704a,470133e7,copelbe,thales services sas,16 rue grange dame rose,20 22 rue grange dame rose,velizy villacoublay,velizy villacoublay,78140,78140,263896649,765418819,FR,FR,0
9763015e,15222034,rochester electronics,grass roots group uk ltd,fenice court,court,saint neots,tring,pe19,hp23,,,GB,GB,0
0f105f6e,0ab9155a,herdt verlag fuer bildungs,vde verlag gmbh,21 25 am kmmerling,58 goethering,bodenheim,offenbach,55294,63067,343058111,,DE,DE,0
1289d400,5bb5fb46,febrotec gmbh,acla werke gmbh,76 frankfurter str,142 190 frankfurter str,halver,cologne,58553,51065,319710398,315305078,DE,DE,0
a7a163a4,8c071814,ge aviation systems ltd,ge aviation systems ltdcustomer services,evesham road,evesham road,cheltenham,cheltenham,gl528sf,gl528sf,,211207784,GB,GB,1
6a0fa6cd,e6950a84,temai ingenieros,temai ingenieros,10 calle de rivas,10 calle de rivas,coslada,coslada,28821,28821,,,ES,ES,1
4d1232f4,6bab6c1d,m isabel nieto ramirez,indra sistemas s a,1 calle gabriel garcia marquez,1,bollullos de la mitacion,sanfernandodehenaresmadrid,41110,28830,,474402919,ES,ES,0
1e38f6fd,0314d9ea,hq patronen gmbh,weber hw,21 23 am bauhof,am,seevetal,ramerberg,21218,83561,341567119,,DE,DE,0
3c19d4df,8a6914d3,flughafen leipzig halle gmbh,flughafen leipzig halle gmbh,terminalring,terminalring,schkeuditz,schkeuditz,04435,04435,,330611666,DE,DE,1
6dd6ba94,2123a6a1,ergodata gmbh,adalbert zajadacz gmbh,lessingstrae 27,lessingstr,dresden langebrrck,thedinghausen,1465,27321,330457995,,DE,DE,0
3009cbca,e2d9fca1,ge measurement control,roxspur measurement and control ltd roxspur measurement and control ltd roxspur measurement and control ltd,fir tree lane,2 downgate drive,groby,sheffield,le60fh,s4 8bt,,,GB,GB,0
c00511a4,5b8c8711,selex es ltd,selex es ltd,crewe road north,crewe road north,edinburgh,edinburgh,eh5 2xs,eh52xs,,,GB,GB,1
ec8b00e5,08798f70,hamilton sundstrand,hamilton sundstrand,cl4747 harrison ave,7002 po box,rockford,rockford,61125,61124,611017299,051079937,US,US,1
0167f9b6,79591800,cz handels gmbhcomputer zubehoer,hamburger drahtseilerei,7 klaus groth weg,klaus groth str,delmenhorst,bad oldesloe,27753,23843,326449048,318119823,DE,DE,0
8e9f45d7,079ddbe3,buchhandlung gerd stiebert,microsens gmbh co kg,kupferstr,kfer strae,ingolstadt,taben rodt,85049,54441,,314604315,DE,DE,0
df9c740e,df39a4da,bit graphik marketing,bsh bosch siemens hausgeraete gmb,carl benz str,carl wery str,owingen,munich,88696,81739,,315531558,DE,DE,0
