ix,name,street,city,postalcode,duns,countrycode
179f0698-9178-42e3-aa88-943f7fd4f273,hds ventilatoren vertriebs gmbh,1 glaswiesenstr,dorzbach,74677,332052153.0,DE
462132d7-ceaf-451f-861c-1735a6ed16d7,caverion gmbh,robachstrasse 38,stuttgart,,341732689.0,DE
665ac069-d885-4239-a693-f286656b1a07,prim and proper,bld de sebastopol,paris,75002,,FR
52ddd4d7-a08e-4bb0-bebf-f363746413ae,lauterbach gmbh,40 altlaufstr,hohenkirchen siegertsbrunn,85635,,DE
6092730c-4566-4a65-b503-a4d4cb832237,coges,25 boulevard de l amiral bruix,paris,75782,494671431.0,FR
6623e291-0b90-43b1-9683-33968240126c,tkl gmbh,7 grebbener str,heinsberg,52525,344416672.0,DE
386ab623-a42b-4565-b123-3069de2b9d21,comtec cable accessories,cardinal way,huntingdon,pe29 2xn,219291069.0,GB
b12e9acf-f0ab-4554-9f0a-31ff0d1e9355,limox gmbh,13 lilienthalstr,kassel,34123,340883653.0,DE
ebbc0ec1-c990-492f-964f-3ef6c3cb31f9,johnston publishing limited,wellington street,leeds,ls1 1ba,,GB
d9996bd2-a83b-4b21-84ce-926b6b471d9d,techspace aero sa safran aero boosters techspace aero sa,121 route de liers,herstal,4041,,BE
fbebd463-371c-40ec-b509-9c277e600f17,stadt ulm,4 kornhausplatz,ulm,89073,,DE
43d63547-948d-489a-8ee8-dda687270c58,micro controle spectra physics,9 rue du bois sauvage,soisy sur seine,91450,770729119.0,FR
3b24ec31-3d87-4188-9c6d-1e3718f60500,spie sud ouest sas spie sud ouest sas departement aeronautique spie sud ouest sas,26 avenue jean monnet,colomiers,31770,,FR
b6086622-b955-4b87-b126-1132b9be7a8e,es electronic service gmbh,3 hohe str,bad nauheim,61231,,DE
b85a80a4-0ae6-4a66-98fd-df5cb28e9b3d,vwr international gmbh,16 18 tiestestrae,hanover,30163,333388507.0,DE
4972c507-d999-49a2-bb61-aaf100b29e2a,conrad electronic se,1 klaus conrad str,hirschau,92242,5073544.0,DE
77b05b34-b65a-4a80-bf49-bb7f6a12a474,icc france conseil,9 rue d anjou,paris,75008,382263341.0,FR
98e80af7-ebfd-467e-b30f-1f6e982f433a,wyg environment planning transport wyg environment planning transport wyg environment planning transport,11 lower park row,bristol,bs1 5bn,,GB
3bcee1dd-c153-48ad-8a10-4c98fc84a21a,laboratorio mci,5 avenida industria,illescas,45200,474180247.0,ES
5fb580f9-5c31-4304-85e3-779c1dfc6dd6,tfc ltd,58 pfaffenhaule,singen,78224,,DE
9425a552-d9a7-4f17-bcd0-494b1bc4487a,british rototherm coltd,kenfig industrial estate,port talbot,sa13 2pw,,GB
0ca72973-9604-48eb-a4fa-ceb4391148b6,mclicense gmbh,3 luisenstr,offenbach,63067,,DE
76b25c3c-af59-480a-af30-cdb0ef799c04,air power association,court street,london,e1 1dg,,GB
9511612e-2d51-42a9-b1a1-26a4f813f079,adf technologies adf technologies adf technologies,6 avenue jean monnet,colomiers,31770,,FR
b433a2a2-67ef-48b8-a929-9792c8268fd1,eclipse combustion sl,71 carrer de santander,barcelona,8020,511148918.0,ES
55f75de3-42b5-438e-b477-ffbb350d0c9a,software one deutschland gmbh,konrad suze platz,munich,80000,,DE
4a9b4039-53c1-4086-9766-0b9d7719b6ee,tesa ag,24 quickbornstr,hamburg,20253,,DE
c57665b9-a916-4687-a26d-1e5f4526b3d4,ballbach guenther,11 auf der hrte,altensteig,72213,326058591.0,DE
7a8e1022-be12-4edb-a515-d8c9f080e4a1,rs components uk,weldon north industrial estate,corby,,,GB
849668d7-e756-4fee-b8a4-df4b8dcb5044,arsag international inc,34638 po box,beaver creek,81620,,US
cc02c622-8d47-4abd-9895-c829aaf1f6e3,a mai international,falkenberger landstrae,lilienthal,28865,,DE
e7136ffb-c334-4e0b-93c0-a6e5a2f00111,mk medizintechnik,120 primelstr,puchheim,82178,31987336.0,DE
40416e90-0803-40f4-8b5a-e17caf51542b,filzring,1 kalkweg,bad sooden allendorf,37242,32929178.0,DE
604e23d5-9333-4713-96a6-339e99d7bcc8,wimo antennen und elektronik gmbh,14 am gxwald,herxheim bei landau pfalz,76863,341245025.0,DE
416bc525-125c-4b64-8c05-4303674c6c0a,audio ton medizinisch technische,24 rntgenstr,hamburg,22335,341235919.0,DE
710cebde-c1ae-4a48-9a84-357fef232621,eisenschmidt gmbh,flug platz,egelsbach,63324,320510886.0,DE
faacdb94-9897-4999-9561-2c1ac2c7d0f2,hames gmbh,hererostrae,munich,80000,,DE
ab21a14b-5704-47b7-8d44-fe25e045e79a,ernst haefele,hafenbad,ulm,89073,316113257.0,DE
8ca305c4-17d4-4d86-9906-3462d2d0334f,kistler instrumente gmbh,umberto nobile str,sindelfingen,71063,318893005.0,DE
f2f90760-2cf9-4317-abe6-41e1a95ae260,ayg sevilla sl,lg,seville,41080,564358562.0,ES
bb95109b-daac-4176-8965-0133404e87ea,keysight technologies deutschland g,130 herrenberger str,boblingen,71034,313007104.0,DE
3fdf08ba-eed4-48b6-ae48-c4c88591ef5f,planeta hebetechnik gmbh,resser str,herne,44653,,DE
c817e73b-ffba-44a2-8a5f-36a7a71e6e6f,keller tor systeme gmbh co kg,35 wilhelmstr,driedorf,35759,,DE
eee785df-5c0e-42dd-a5e6-f883ee5cd7c8,goodrich corporation,14300 judicial rd,burnsville,55306-4890,,US
5378332c-20e9-4df5-90f3-7c23fa8590ed,shoppingfever gbr,56 frankfurter chaussee,fredersdorf vogelsdorf,15370,341636573.0,DE
48d37150-db7f-4e96-975f-96c104751d5f,ea elektro automatik,31 33 helmholtzstr,viersen,41747,330862074.0,DE
34d143ed-8ba7-42b8-8ec9-ee7cc5c58f68,gruse august gmbh,32 dibbetweg,aerzen,31855,317083087.0,DE
ec844e4c-5f95-4682-839c-5ad0f03d9dbc,notariat ulm,zeughausgasse,ulm,89073,,DE
8d0d99cd-541b-491d-a209-c7388a1db7f7,ciretec groupe cire,rue jean monnet,saint ay,45130,,FR
cbe8ff6d-706d-4ad8-8ee2-0b6f13706ce3,bals elektrotechnik,22 burgweg,kirchhundem,57399,317074672.0,DE
b8437e74-a603-4e6a-9828-905f89e60c2d,dga,47 rue saitn jean,balma,31131,26075634.0,FR
3d6f0f45-71ac-45c9-98c7-02561ab0232c,pi micos gmbh,freiburger str,solingen,42719,,DE
2b6db9ee-4860-46a8-ae59-9d8937fa1582,stuttgarter verlagskontor svk gmbh,77 rotebhl str,stuttgart,70178,320556574.0,DE
6880aa5d-69dd-476f-8883-26d92867022d,ge aviation systems ltd,arle court,cheltenham,gl51 0,,GB
c4d1ed16-b245-4be3-8e2b-35e0527caf0f,hopf elektronik gmbh,nottebohmstr,ludenscheid,58511,318562717.0,DE
71fd5ee8-a06f-4339-83d6-22442a3b72dd,brillux gmbh co kg,10 josephine hirner str,lindau,88131,,DE
e21061d1-607b-4023-ad8c-f37532fea8e5,united parcel,flug hafen,cologne,51140,312590646.0,DE
076c1a33-7a74-40d1-a8e3-a82ab948678a,sam,31 lochhamer str,planegg,82152,,DE
5b61ef15-80ec-4779-bcba-59267de4eeca,leichtl gmbh,2 heinkelstr,ingolstadt,85053,,DE
0fb3a5c9-12f5-4c0f-80c6-c2300b22aef5,euroconsult,boulevard de sebastopol,paris,75003,,FR
8309f3ec-f7a4-486e-8f83-86b5f34f7691,sdis 77,rue ampere,gurcy le chatel,77520,,FR
4b084216-4ca2-4b3a-b5c9-4b5cd53f5a5b,omnilab laborzentrum gmbh co kg,8 robert hooke str,bremen,28359,315101543.0,DE
77e3fd62-3666-4cbc-9d8a-e94729f638fa,andreas maier gmbh,stegwiesen,schwendi,88477,343071213.0,DE
a4bdd40f-b792-4b39-b94b-c1ca54235031,autohaus astaller gmbh,66 max von mller s trasse,rottenburg,84056,342555269.0,DE
6a8a2b30-1941-467d-b2cc-a05cfbf2c2dc,sicherheit nord gmbh co kg,hamburger chaussee,bergisch gladbach,51429,,DE
4c322f1d-5681-47d4-a001-c3f819e18944,fahrrad brenner,34 unsernherrner str,ingolstadt,85053,32527195.0,DE
3953572e-b06a-46e7-b31d-83a20257e848,parcom gmbh,1 ewald renz str,bad schonborn,76669,,DE
8acbe8a0-ae58-42c8-bb65-dfec9be15924,itsmf it service management,wharfedale road,wokingham,rg41 5rb,,GB
c58b319a-8bc6-4224-bc71-29b22a12d8be,star electronics gmbh co kg,86 jahnstr,goppingen,73037,,DE
948c4b41-1280-4593-a321-1ffac1a0645d,taxi ebkes,1a am bahnhof,varel,26316,388762416.0,DE
a4d57881-75be-484f-b03d-c5befd66f711,parker hannifin gmbh,9 lorenz schott str,wiesbaden,55252,,DE
b13fb1d4-7fe6-4c3c-95d7-e5833182c2ba,horvath partner s901102,121 rotebhls trasse,stuttgart,70178,323950758.0,DE
1921c20e-3202-4685-98fa-9bc9af0faf2e,general dynamics,castleham road,saint leonards,tn38 9nj,233415103.0,GB
110f9d2d-9bc6-4da6-a94b-d4ac09040e19,didsbury engineering co ltd,manor road,manchester,m193ej,,GB
989a74ca-17f1-4cc7-aee3-7d51564306c8,landratsamt bodenseekreis,albrechtstr,friedrichshafen,88045,331637772.0,DE
c600af52-b264-41db-afd0-d6866c3b5702,hotel restaurant maier,poststr,friedrichshafen,88048,340105802.0,DE
adb29e37-e7da-418e-bc15-2414975f8408,selex es spa,via giulio vincenzo bona 85,rome,156,434387298.0,IT
665d0333-dbdf-4d37-b98b-13712cab5c1e,akka aeroconseil espaa slu,102 104 calle de caleruega,madrid,28033,,ES
f27dc375-786a-4769-8ffe-6f24b0f718ae,gim nv geographic informationmanagement,researchpark haasrode,leuven,3001,374189587.0,BE
a2387855-f97f-4815-94a5-96a9c4b7a17a,sueddeutscher verlag gmbh,8 sendlinger str,munich,80331,315027854.0,DE
2440667a-b2d1-4d77-b8e0-affbe2ad4a0e,fmi products limited,weeton,leeds,ls17obh,,GB
cd7f0ea5-94ac-46dd-a2ee-c01f1c307352,busch horst elektro technik gmbh,4 knig georg stieg,hamburg,21107,319026852.0,DE
41cec1a2-79f9-48fc-9b9e-4cc577d01b0f,air sea containers limited,521 cavendish street,birkenhead,ch41 8fz,294322169.0,GB
b7427e1d-8e50-4a79-944a-c9863d8ee0c2,cmca limited,rd,crook,dl15,236478322.0,GB
6997e77d-0203-4e55-b62d-b6954c1b969b,ferrotec gmbh,2 grootkoppel,reinfeld,23858,,DE
e0d21743-8fe4-48d4-8b7d-7283df7ef938,schunk gmbh co kg,bahnhofstr,lauffen am neckar,74348,316141969.0,DE
bb7f746c-d1da-46bd-a15e-609f2c6cf674,tesa etikettendruckerei gmbh,43 ruppmannstr,stuttgart,70565,341892782.0,DE
8ec80198-9d91-4826-8907-5749be8d0b9f,corporate language services,8 augsburgerstr,munich,80000,,DE
204e8e96-9981-46f0-b5a0-5a82e67adb16,casa subcontratacion,49850 calle la mata,seville,41002,,ES
fd43e932-e7da-4e0e-8188-0400de58e2d1,mk standelmaier gmbh,65 flurstr,aichach,86551,341157055.0,DE
47623b4e-b534-4c9a-8258-bab4065685b2,sommer automatik gmbh,32 36 humboldtstr,straubenhardt,75334,,DE
967b7d73-c7a6-4c1c-8339-87a982ab4809,leonardo spa,piazza monte grappa,rome,195,,IT
9daf2b3f-88c4-4203-b00e-2e3189b15577,davlan construction limited,denston street,newport,np205ng,,GB
88884406-063c-4509-a32a-57bb8ee2bc45,sios messtechnik gmbh,am vogelherd,ilmenau,98693,,DE
25915fe7-8f2b-492e-b628-81b644c33ff2,banks sadler sarl,boulevard sebastopol,paris,75003,,FR
5d0dab3a-cde4-4e3a-945a-b8e647929ced,sauter,235 wasserburger landstr,munich,81827,389181892.0,DE
b0370999-034e-4482-81d3-b7f2aacd47c5,industrie foerderung gesellschaft,29 breite str,berlin,10178,321231094.0,DE
fd7a976d-430a-4c8e-aa5f-318008c55deb,messmer pen gmbh,3 schtzenstr,emmendingen,79312,328899919.0,DE
6129d587-6c55-476c-ae4f-49ca8c02a4e5,ffw ernsgaden,19 geisenfelder str,ernsgaden,85119,,DE
bd4f964f-3693-408e-9ba6-c0161bfd07be,foehr gastronomie gmbh,olgastr,friedrichshafen,88045,312714975.0,DE
e02cefdb-9689-43af-966f-1e382569f49f,pitney bowes,7 tiergartenstr,heppenheim,64646,315032557.0,DE
98d0d332-7a52-434a-bb5c-1be467236f05,binz ambulance und,21 am vogelherd,ilmenau,98693,342642038.0,DE
0358d8de-9bc1-4c4d-8748-fae2a29d2fc5,thales uk limited,manor royal,crawley,rh10 9ha,,GB
b7005d77-00fa-405b-8ab6-67d186bb6ea6,aero systems,18685 main street ste 101 324,huntingtonbeach,,,GB
b2bd34fb-71df-4ac9-9ec7-533fbcecf85e,sport in,17 jesuitenstr,ingolstadt,85049,340898242.0,DE
7af69e82-d2b7-4629-8168-ffc2b6cfa1c8,gfd gesellschaft fr,7 hofwiesenstr,brackenheim,74336,327881314.0,DE
f48e771e-23d7-4066-9f8c-a876d28fe976,lessing gymnasium,75 augsburger str,neu ulm,89231,,DE
e4629974-8666-4383-8d48-808a987f5e77,bozic tours,32 zinglerstr,ulm,89077,,DE
3f7780be-e907-40a8-9fa5-2ad58e619b51,fibre installations ltd,po box 102,wotton under edge,gl12,,GB
f9f4a330-27d5-4c0e-b650-ce8ea18eb388,shur lok co,2541 white rd,irvine,92713,,US
0cdda6c2-c74c-401d-bb28-17cf71d70833,lambrecht wilhelm gmbh,65 67 friedlnder weg,gottingen,37085,315859603.0,DE
0be1857c-7b63-4fcb-b4c2-64cc1027e20f,sieps,11 rue de l amiral hamelin,paris,75116,,FR
14211d9a-bb0c-4508-9851-44394941cc8b,gcs,92 98 boulevard victor hugo,clichy,92110,,FR
031704b5-f9a6-4048-9078-4092a13f6956,licatec gmbh,7 erzstr,brand erbisdorf,9618,,DE
8f00e81d-be7b-4626-8164-6b8f43bbc894,l com gobal connectivity,1201 clint moore rd,boca raton,33487-2718,,US
855117f1-0308-440c-8d02-2bb1dc9c8f43,muttscheller,karlstr,ulm,89073,551178689.0,DE
54f79147-fc5c-4d5f-9404-85e71b61cab7,euro engineering,av l escadrille normandie niemen,blagnac,31700,391933496.0,FR
797f6d28-bfe9-4cf0-86b8-7f0d72daba10,rutronik,industriestr,ispringen,75228,312776222.0,DE
3c6e8c4f-385b-4f6d-b7e3-9464ca9ff66c,neroni mameli srl,via francesco paolo michetti,rome,155,,IT
5630c451-c803-4de9-b4d4-c283d0d50214,zentro elektrik gmbh kg,7 hhenstrae,eisingen,75239,3165552.0,DE
49c17700-8734-4073-a8cc-d5a71228bf53,deinsa,14 20 calle de las salinas,ontigola,45340,,ES
8d4daff3-a60f-427c-ba3b-7b81c6678566,fx conseil fx conseil fx conseil,7 rue saint dominique,paris,75007,,FR
6097f4c6-8515-41fb-b5e5-549c81140848,bildungswerk der wirtschaft hamburg,10 kapstadtring,hamburg,22297,,DE
22cafa33-477e-4981-839a-75224a1b6701,sahin electronic,salzburger str,munich,81241,,DE
af755adb-0ea3-4654-9834-c4fde58a8b9d,compass group france,200 avenue de paris,chatillon,92320,76879626.0,FR
e8695ac0-8ef8-4bd1-bbfb-36009497d10a,cadilac laser gmbh,herderstr,albstadt,72459,,DE
bd9a83b4-f962-41d3-a12f-c20f8f2201ba,kroeplin gmbh,50 gartenstr,schluchtern,36381,331638853.0,DE
c3d0d9b2-c7f7-42c8-9c58-7b4771a8dff0,vg wort,untere weidenstrasse,munich,81543,319649125.0,DE
78299675-fb87-4415-9d0f-4ddaa2fc7f9c,iftas gmbh,11 ahrain,fischbachau,83730,341513064.0,DE
470133e7-bcc9-4e7b-91ae-977d2f30b1af,thales services sas,20 22 rue grange dame rose,velizy villacoublay,78140,765418819.0,FR
15222034-3097-4f09-ba53-4e59a69b817a,grass roots group uk ltd,court,tring,hp23,,GB
0ab9155a-2707-442a-9c9a-f6adb7d3717a,vde verlag gmbh,58 goethering,offenbach,63067,,DE
5bb5fb46-9dfe-4bb2-8e55-bb3d93b7e086,acla werke gmbh,142 190 frankfurter str,cologne,51065,315305078.0,DE
8c071814-2bec-4693-b5bc-524d149161f2,ge aviation systems ltdcustomer services,evesham road,cheltenham,gl528sf,211207784.0,GB
e6950a84-487a-44b5-be32-50523b84202f,temai ingenieros,10 calle de rivas,coslada,28821,,ES
6bab6c1d-9eb5-4dbf-a5a4-a0b704c5a6c1,indra sistemas s a,1,sanfernandodehenaresmadrid,28830,474402919.0,ES
0314d9ea-fff0-43ce-ae77-09b383f9bea8,weber hw,am,ramerberg,83561,,DE
8a6914d3-f385-4d08-84a5-a9ea5a6a5f69,flughafen leipzig halle gmbh,terminalring,schkeuditz,04435,330611666.0,DE
2123a6a1-b38a-4842-a87e-980353de4e72,adalbert zajadacz gmbh,lessingstr,thedinghausen,27321,,DE
79591800-b23a-4ac5-a9a5-538f67c7cb23,hamburger drahtseilerei,klaus groth str,bad oldesloe,23843,318119823.0,DE
ffaaef1a-7a38-4815-b20c-1e78fd23203d,consur sa,pg industrial el pino s n,seville,41016,,ES
97e8805b-971d-487c-8691-657b47a520b8,online gmbh,5 martinsheide,bremen,28757,342798493.0,DE
ccd2833d-cc9a-4817-a820-23c38cf21483,industria de turbo propulsores sa itp,pq empresarial,san fernando,11100,,ES
5a1a977f-d3b7-4ec5-b686-6fd69d7c4bb5,indra sistemas sa,calle s,alcobendas,28108,462009655.0,ES
b95dc29b-849b-4cea-903a-c2705c0b9efc,sn apilog automation,3 rue galvani,massy,71250,274042097.0,FR
b085574f-6e3b-409d-a505-ee51fd29f739,euraconcept,chemin de bert,saint nazaire,44600,260445372.0,FR
ee742779-4788-4728-8d37-b31dd9bc426b,cesg,cheltenham,cheltenham,gl525ve,,GB
9b611972-c939-4ddb-84b6-54090d1ba0d6,geramond verlag gmbh,11a infanteriestr,munich,80797,329231971.0,DE
0e53f261-944a-48ba-badb-6ba6e48b0086,vvg befestigungstechnik gmbh co,friedrich wohler str 44,neumunster,24536,344111257.0,DE
3d59e724-a0f8-4422-99e8-04adfbb8ba7b,koki deutschland,haderunstrae,munich,80000,,DE
ba862665-af06-4bf7-a7ff-409ed17e7783,cad electronic gmbh,siemensstr,landsberg am lech,86899,326957883.0,DE
13139ba6-4ff2-4c40-b4f6-b140d18b56d7,meggitt control systems birmingham,wharfdale road,birmingham,b11 2dg,236017922.0,GB
1b8c6fa1-cd31-4c2a-8539-b89aa806ef05,ags mudanzas internacionales sl,29 calle de mario roso de luna,madrid,28022,472079334.0,ES
b2eb19f4-89aa-4ea6-85d7-95cb05cf9afc,3p engineering gmbh,1 marie curie str,oldenburg,26129,329440767.0,DE
6b0146ff-c243-488a-a0ac-60bc6ce221cd,centa antriebe,7 bergstr,haan,42781,,DE
36144151-6424-4783-9576-d5bb3a3eb8fa,svt brandschutz,86 glsinger str,seevetal,21217,340781133.0,DE
f4e1fcb6-6871-486d-837a-37ef58677649,deutsche messe ag,messegelnde,hanover,30521,315766592.0,DE
d197cb5e-cd64-4725-9df2-2f6cb74c544c,av networks gmbh,theodor heuss str,leipheim,89340,,DE
3cf84142-1095-4ffe-856a-bbad07b827b6,farnell electronic,30 grnwalder weg,oberhaching,82041,324335611.0,DE
a051b685-b50d-455c-a249-4e43e84795c5,the university of westminster,2nd,london,w1w6xh,,GB
b4291e9f-e43e-4926-b5c2-812b3a25ddec,los caracoles,60 calle rosario,gijon,33201,474582678.0,ES
fa8258f7-8f76-476e-bec7-ad2fe287ab28,klh security gmbh,70 am wehrhahn,dusseldorf,40211,329975916.0,DE
fd23adb9-c97f-45e1-8948-3144013ec93e,medtronic gmbh,20 emanuel leutze str,dusseldorf,40547,344501978.0,DE
976aef87-68a1-48cc-b657-cb14b6828d7b,galileo avionica,35 via albert einstein,campi bisenzio,50013,435601446.0,IT
cb160788-6d4c-48f5-a359-332e4d57cd26,msa spain slu,7 carrer narcis monturiol,santjustdesvern,8960,,ES
18a9b943-71fd-4492-b8ae-3113f7f21e97,framos gmbh,2 mehlbeerenstr,taufkirchen,82024,,DE
bc538853-9dde-4582-b1ee-051eafe942d8,strher druckerei verlag,h h warnke strae,celle,29227,,DE
f4f1b345-3527-4684-9c42-39d82d97f6e3,renewa ingeniero sl,11 avenida ribera de axpe,erandio,48950,460012613.0,ES
278ce00c-5b27-48ee-acf8-a5bb1f3e10e7,deuta werke gmbh,140 paffrather str,bergisch gladbach,51465,341562307.0,DE
4eb0ae85-5b8d-4acd-b4fa-4fe4d35e21ae,cif,11 rue charles michels,bagneux,92220,266764158.0,FR
2324faf7-cfb0-47a5-839e-7df844ea6852,interflex datensystem gmbh,maybachstr,hildesheim,31135,344563601.0,DE
26f1006c-7e28-43fd-989f-03ec95177cc4,easy elox,86 ganghoferstr,munich,80000,,DE
14891e2e-4b12-44ee-a41f-658db25fd729,selex es ltd,christopher martin road,basildonessexss143el,ss14 3el,504381468.0,GB
8a9e4ab1-b635-4926-be7d-38bcb80ba489,mk medizintechnik,120 primelstr,puchheim,82178,,DE
83a3c2c3-0c05-40fd-8960-d970aee447f4,mohawk rubber,industrial trce,alpharetta,30004,,US
cf08af7f-4711-483c-b710-51f6dbb0ed90,atlantic inertial systems inc,250 knotter dr,cheshire,06410-1137,41668195.0,US
64472920-93ee-473c-9a5d-8561ff9cc11b,suministros de cartagena,0026 calle ramn y cajal,cartagena,30204,464195684.0,ES
f60045b8-cbd7-441f-9bf7-1bb45d68d082,rosenbauer deutschland gmbh,79 rudolf breitscheid str,luckenwalde,14943,,DE
137b45ea-2f06-458c-a688-191ae049e1ce,rahmen shop de,7 industriestr,rothenburg ob der tauber,91541,,DE
0256aa00-5f04-4f75-af58-b94cd963ff22,msa spain slu,7 carrer narcs monturiol,sant just desvern,8960,460006018.0,ES
3e5d53b0-e47f-41ec-b2fc-4c2da3709663,dsi gmbh,1 otto lilienthal str,bremen,28199,537703704.0,DE
148f3c1c-bb1d-4e59-a04b-ada2022d166e,oliver wyman,28 avenue victor hugo,paris,75016,272309949.0,FR
0e8eaf39-77d5-4756-a022-78d68df5e0ba,leco instrumente gmbh,marie bernays ring,monchengladbach,41199,,DE
a41de4ae-817d-4725-a37d-b266a7e928c9,kremer gmbh,8 franz kleinhans str,schwabmunchen,86830,342723989.0,DE
38e34865-507f-4e4e-b71f-8d2f98255e43,adhetec,8 avenue jean mermoz,colomiers,31770,395210169.0,FR
4db1ce92-c571-4518-abd6-85b5bd6f5c90,cimpa ltd,lane,filton,bs34,,GB
5e702a0b-1292-4a21-835d-8b719b7fd4a5,wilbri druck gmbh,11 gutenbergstr,lilienthal,28865,,DE
9c423197-fcb0-4585-95a4-c0c3d872a698,dr feierabend chemisches und,19 gllerstr,berlingen,54570,328067137.0,DE
b5d720be-5de6-4ec3-8ac3-ec7fa5116ec3,macherey nagel gmbh,neumann neander str,duren,52355,,DE
fd1727b8-1e1a-43f0-acf0-b5cc3ef117be,essentra components gmbh,19 lauterbachstr,geretsried,82538,,DE
e5e397cc-3b34-49d3-9640-2583bdc9cf4a,koller gmbh,16 gewerbestr,vohburg an der donau,85088,32073045.0,DE
fd5d9b62-25b9-43d7-99a4-42421971f275,gestion integral de oficinas sl,valle de la tabalina,madrid,28021,,ES
fcb9ef00-22da-4dd1-ace1-d55011c5a26a,mueller juergen,adalbert stifter str,reichertshofen,85084,,DE
036f1062-5ebf-44de-92bd-a54b6d26b655,aeronautical repair stations assoc,121 n henry st,alexandria,22314-2903,83082447.0,US
48e04369-3549-453f-b262-cdbb79f5dacf,sgs multilab,rue jean mermoz,courcouronnes,91080,,FR
a481e07e-b862-4607-b7ed-9742377529b3,powerscourt powerscourt powerscourt,1 tudor street,london,ec4y 0ah,,GB
dd345208-0ede-42f1-8e55-c1d9f647e791,lambda gmbh,6 gewerbering,forstern,85659,,DE
2d1296c3-ef36-4e9f-a1f5-207fdd8a06ec,dr jens braak,5 emilienstr,hamburg,20259,,DE
4e773973-85ec-427d-a8d2-e8a9bad19578,bannenberg gmbh,2 industriestr,freilassing,83395,,DE
f2be8148-b9c9-4609-ad17-ce91c3ce020f,beckakademie seminare,wilhelmstrae,munich,80801,317941763.0,DE
5fec7218-0b87-4d74-b112-d25e79a255af,the orchard media events group,lambourne crescent,cardiffsouthglamorgan,cf11 6an,,GB
1b7c2c8b-5703-42f4-8a44-da5c55f5153e,aero shade technologies inc,3104 3106 cl industrial avenue thre,fort pierce,34951,69827447.0,US
ab98728a-9d28-4f33-aef6-0aae5e2d44ae,pertegaz sl,163 carrer de josep pla,barcelona,8020,460061773.0,ES
8a91e571-56de-4e49-94b5-e3f7001091a4,teledyne lecroy gmbh,11c im breitspiel,heidelberg,69126,,DE
818e7688-28dc-4867-8a37-61c48fffb4c5,rapid maschinenfabrik gmbh,2 wiesenstr,frankfurt am main,65933,,DE
1ed0a26d-d86f-4c0d-8acc-c36e7daf5544,cetimol sl,ramn y cajal 57,daganzo de arriba,28814,471760686.0,ES
ec7c406b-de13-4687-bd7f-e1ef2022a0c3,ensilica limited,wellington road,wokingham,rg40 2at,,GB
7994f026-bbc0-40cc-8927-79ef34f1759b,keck energieservice gmbh co kg,rieseler feld,brakel,33034,341842416.0,DE
9212082d-6e7e-45fa-840b-7dffea5717c0,cahuse obras y servicios sl,7 calle barrio nuevo,gelves,41120,462487438.0,ES
00ae36c3-a069-493f-843b-bb05280f07f6,minimax gmbh cokg,55 alfred nobel str,furth,90765,312619744.0,DE
777f996e-6ca1-4979-b4cd-4d368e732fea,cimpa ltd,new filton house golf course,newquay,,,GB
b04a972a-514d-4746-b026-c1c4184ae6b7,pz planen und zelte gmbh,5 aindlinger str,augsburg,86167,319871752.0,DE
d572d967-2e4e-4238-a3c0-fc87fbb208bb,dynamic systems gmbh,inninge str,worthsee,82237,343968277.0,DE
6c39db4f-af5f-4073-a447-d42f79981ac1,natixis factor,1012 avenue winston churchill,charenton le pont,94220,,FR
2b11c004-6504-4af3-b642-481b43ab8f92,regierung von niederbayern,540 regierungsplatz,landshut,84028,,DE
4d65414e-2b13-4ed2-b812-be2b8f43e072,hr service,4 buchenauer str,furstenfeldbruck,82256,31566734.0,DE
f2e4f686-27cc-417f-85b5-da55c4e9de3b,the team,5 schlossblick,eurasburg,82547,,DE
66f15265-b372-46fb-9d83-67dad4aba588,landgasthof krone,alb donau kreis,nellingen,89191,340735053.0,DE
f89ddf6d-2770-44a7-9788-3bf2b89671c6,aeroflex test solutions,school close,chandler s ford,so534ra,216834002.0,GB
8ab287a9-c5b5-4adf-a124-a805307c67d2,andreas maier gmbh co kg,116 waiblinger str,fellbach,70734,315008607.0,DE
6daee762-0b75-408c-9911-64e4db7d5fba,gim geographic information manag,5 interleuvenlaan,leuven,3001,,BE
b1048531-a546-4189-a79f-5806e6562ea8,barr vertriebs gmbh,5 robert bosch str,heddesheim,68542,,DE
e8776b87-b16e-4c7d-8165-83382dd09a4d,saframo gmbh,137 frankfurter strae,neu isenburg,63263,315848978.0,DE
9819ef91-c6e8-485b-a003-bb1ae6976cb0,vwr international gmbh,1 lise meitner str,ismaning,85737,,DE
953fae7d-fafc-4f9b-bbe4-9cd1b4739b1f,bmv mietservice gmbh,12 hasenwinkel,wolgast,17438,,DE
573aee3b-9f38-404f-b73b-8e4f1b4ada11,interflex datensysteme,3c maybachstr,hildesheim,31135,344563601.0,DE
248d4f5d-65bb-429e-b72d-d85322d5aafe,dornier consulting engineering,kolumbusstr,sindelfingen,71063,,DE
84b494d1-4019-480c-a342-f739349e244e,deutsch amerikanische juristen,10 alte bahnhofstr,bonn,53173,342801286.0,DE
df77044d-1df0-434a-8581-bca14bd7f798,deutscher fachjournalisten verband,84 karmeliterweg,berlin,13465,507498207.0,DE
a5c9f06f-0f0c-40ac-8694-4ce5496d5f2d,kathleen schulze,1 kolumbusstr,munich,80000,,DE
